osm_id,man_made,tower_type,telecom,communication_mobile_phone,name,geometry
8547416078,street_cabinet,,,,,POINT (120.9526733 14.707717400000002)
8547386006,communications_tower,communication,,,,POINT (120.95945520000001 14.708281000000001)
7271897428,street_cabinet,,,,,POINT (120.95997770000001 14.7091703)
7271611287,street_cabinet,,,,,POINT (120.9596436 14.709571200000001)
7271611785,street_cabinet,,,,,POINT (120.9597205 14.7098954)
4034037309,mast,communication,,,,POINT (120.94473230000001 14.697772)
4034037328,tower,communication,,,,POINT (120.9456751 14.699164600000001)
11752737575,mast,communication,,,DZME-AM Transmitter,POINT (120.9434446 14.700148)
4034037332,mast,communication,,,,POINT (120.9434636 14.700168000000001)
5727856716,mast,communication,,,,POINT (120.93662010000001 14.707623700000001)
1217398702,tower,communication,,,,"LINESTRING (120.9452455 14.709811, 120.945294 14.7097376, 120.945374 14.709787, 120.9453255 14.7098604, 120.9452455 14.709811)"
10713366049,mast,communication,,,DZEC-AM,POINT (120.9330858 14.710596)
12366394147,tower,communication,,,,POINT (120.9343786 14.7110654)
4012561196,tower,communication,,,DWWW 774 Transmitter Tower,POINT (120.940944 14.717574800000001)
5232625055,mast,communication,,,DWBL 1242 Radio Transmitter,POINT (120.94532430000001 14.722511500000001)
8547254079,tower,communication,,,,POINT (120.95147700000001 14.7103669)
1185355000,tower,communication,,,,"LINESTRING (120.9510017 14.7130621, 120.9510415 14.7129826, 120.9511386 14.7130281, 120.9510988 14.7131076, 120.9510017 14.7130621)"
7271896815,street_cabinet,,,,,POINT (120.9569429 14.7181668)
7271896916,street_cabinet,,,,,POINT (120.9577567 14.7192188)
1050179361,,,,,,"LINESTRING (120.9569429 14.7181668, 120.9577567 14.7192188, 120.9586292 14.7207716)"
7271896851,street_cabinet,,,,,POINT (120.9586292 14.7207716)
7271896956,street_cabinet,,,,,POINT (120.96585510000001 14.720868500000002)
7798776477,tower,communication,,,,POINT (120.9517479 14.723716000000001)
7798776476,tower,communication,,,,POINT (120.95173310000001 14.7237407)
8552475768,tower,communication,,,,POINT (120.9599917 14.7246895)
4731988214,tower,communication,,,,POINT (120.8791118 14.438061800000002)
1164771781,communications_tower,communication,,,,"LINESTRING (120.8801449 14.4448359, 120.8801199 14.4447444, 120.8802168 14.4447196, 120.8802418 14.4448111, 120.8801449 14.4448359)"
1164771782,communications_tower,communication,,,,"LINESTRING (120.8801259 14.4449806, 120.8800989 14.4448693, 120.8802083 14.4448444, 120.8802353 14.4449557, 120.8801259 14.4449806)"
9024709708,tower,communication,,,,POINT (120.8804987 14.4465397)
290628574,tower,communication,,,,"LINESTRING (120.8828866 14.4630834, 120.8829282 14.4631357, 120.8829852 14.4630933, 120.8829436 14.4630409, 120.8828866 14.4630834)"
1111566523,mast,communication,,,,"LINESTRING (120.8780658 14.7956013, 120.8780146 14.7955091, 120.8781087 14.7954603, 120.8781598 14.7955526, 120.8780658 14.7956013)"
1111566522,tower,communication,,,,"LINESTRING (120.8781247 14.7957092, 120.8780704 14.795613, 120.8781748 14.7955579, 120.8782291 14.7956541, 120.8781247 14.7957092)"
227079489,tower,communication,,,,"LINESTRING (120.822211 14.8248, 120.8220852 14.824734, 120.8220101 14.8248677, 120.822136 14.8249337, 120.822211 14.8248)"
3134578663,mast,,,,,POINT (120.79133030000001 14.827585200000001)
3134578662,mast,,,,,POINT (120.7911694 14.827866)
1111600975,communications_tower,communication,,,,"LINESTRING (120.8825932 14.8289471, 120.8825713 14.82888, 120.8826723 14.8288493, 120.8826941 14.8289164, 120.8825932 14.8289471)"
3112312074,mast,,,,,POINT (120.7889174 14.831781900000001)
12022848064,tower,communication,,,GMA DTV-15 Bulacan Digital Transmitter,POINT (120.82653200000001 14.8361809)
12861190325,tower,communication,,,,POINT (120.7666178 14.8391107)
3112312075,tower,communication,,yes,,POINT (120.86094560000001 14.8394951)
3088453214,tower,communication,,gsm;umts;lte,,POINT (120.86130240000001 14.839514500000002)
1160734418,communications_tower,communication,,,,"LINESTRING (120.8562853 14.8402883, 120.8562734 14.8402067, 120.8563576 14.8401952, 120.8563695 14.8402768, 120.8562853 14.8402883)"
1112035038,tower,communication,,,,"LINESTRING (120.859956 14.8516994, 120.8599523 14.8516012, 120.8600553 14.8515977, 120.8600589 14.8516958, 120.859956 14.8516994)"
1112035039,tower,communication,,,,"LINESTRING (120.8599758 14.8517994, 120.8599725 14.8517249, 120.8600439 14.8517219, 120.8600472 14.8517965, 120.8599758 14.8517994)"
2377610410,mast,communication,,gsm;umts;lte,Globe,POINT (120.81959010000001 14.853585500000001)
3088453207,tower,communication,,gsm;umts;lte,,POINT (120.81655350000001 14.8548811)
1122950391,communications_tower,communication,,,,"LINESTRING (120.8324892 14.8579928, 120.832514 14.8578982, 120.8325991 14.857919, 120.8325744 14.8580136, 120.8324892 14.8579928)"
2377610449,tower,communication,,,,POINT (120.81262930000001 14.8593516)
4636830078,mast,communication,,,,POINT (120.80965780000001 14.863184400000002)
3104832094,mast,communication,,,,POINT (120.7770821 14.863323800000002)
4636830202,mast,communication,,,,POINT (120.8103901 14.8635967)
3088453202,mast,,,,Sun Cellular Tower,POINT (120.8070452 14.8645344)
3088453193,mast,,,,Globe Tower,POINT (120.80711960000001 14.864679500000001)
1160706012,tower,communication,,,,"LINESTRING (120.8581419 14.8653332, 120.8581113 14.8652329, 120.8582282 14.8651996, 120.8582588 14.8652999, 120.8581419 14.8653332)"
1153632787,tower,communication,,,,"LINESTRING (120.8603306 14.870945, 120.8603176 14.8708944, 120.860371 14.8708816, 120.8603839 14.8709322, 120.8603306 14.870945)"
3134578661,mast,,,,Globe Tower,POINT (120.78505960000001 14.874137800000002)
10728653111,communications_tower,communication,,,,POINT (120.8820091 14.8798364)
3088453213,mast,,,,Smart Tower,POINT (120.79226360000001 14.879844)
1160715018,tower,communication,,,,"LINESTRING (120.8610463 14.8826787, 120.861062 14.882602, 120.8611422 14.8826173, 120.8611265 14.882694, 120.8610463 14.8826787)"
4958414838,tower,communication,,yes,,POINT (120.8659145 14.882681300000002)
1153620052,tower,communication,,,,"LINESTRING (120.8686967 14.8831394, 120.8687281 14.8830496, 120.8688086 14.8830759, 120.8687771 14.8831657, 120.8686967 14.8831394)"
12185729450,mast,communication,,,ALLTV News Radio,POINT (120.8687299 14.884061500000001)
368431782,tower,communication,,,Plaridel Tower,"LINESTRING (120.8534805 14.8926697, 120.8534766 14.892722, 120.8535824 14.8927294, 120.8535938 14.8925787, 120.8534893 14.8925713, 120.8534858 14.8926178, 120.8534676 14.8926251, 120.853459 14.8926438, 120.8534665 14.8926614, 120.8534805 14.8926697)"
12273010335,street_cabinet,,,,,POINT (120.87075940000001 14.894848600000001)
12382181722,tower,communication,,,,POINT (120.7696138 14.901658300000001)
1166192897,tower,communication,,,,"LINESTRING (120.8908108 14.8179519, 120.8908426 14.8178482, 120.8909288 14.8178729, 120.890897 14.8179766, 120.8908108 14.8179519)"
,tower,communication,,yes,,"POLYGON ((120.8864205 14.8297116, 120.8864214 14.8295977, 120.8862948 14.8295967, 120.8862938 14.8297106, 120.8864205 14.8297116))"
11890950722,street_cabinet,,,,,POINT (120.88908570000001 14.902814000000001)
11890950723,street_cabinet,,,,,POINT (120.8890803 14.902833200000002)
967602034,mast,,,,,POINT (120.822833 14.902078500000002)
7877913436,tower,communication,,,,POINT (120.76732720000001 14.908861300000002)
11394093763,mast,communication,,yes,,POINT (120.87511520000001 14.9223668)
10220110969,communications_tower,communication,,,,POINT (120.7660659 14.925263000000001)
10220110970,tower,communication,,,,POINT (120.7659546 14.9253213)
7798673873,tower,communication,,,,POINT (120.9453723 14.722584300000001)
11079757937,mast,communication,,,DWAR-AM Transmitter,POINT (120.94537810000001 14.722607000000002)
4279635011,tower,communication,,,,POINT (120.926433 14.7339304)
12185734341,mast,communication,,,DWAN-AM Radio Transmitter,POINT (120.9263791 14.733973200000001)
11060732615,mast,communication,,,DWPU-AM Transmitter,POINT (120.92640650000001 14.734028)
9026523248,tower,communication,,,Smart Cellsite,POINT (120.910088 14.7450004)
,tower,communication,,,,"POLYGON ((120.9101313 14.7450919, 120.9101834 14.7449628, 120.9100472 14.7449115, 120.9099952 14.7450406, 120.9101313 14.7450919))"
1218349098,tower,communication,,,,"LINESTRING (120.9448922 14.7612389, 120.9449212 14.7611589, 120.944987 14.7611811, 120.944958 14.7612611, 120.9448922 14.7612389)"
4481434420,tower,communication,,,,POINT (120.9038005 14.761613800000001)
1222759610,tower,communication,,,,"LINESTRING (120.9454412 14.7660951, 120.9454722 14.7660441, 120.9455347 14.7660796, 120.9455037 14.7661306, 120.9454412 14.7660951)"
255068105,tower,communication,,,DZRH 666 Radio Transmitter,POINT (120.9535816 14.725287100000001)
1151256133,communications_tower,communication,,,,"LINESTRING (120.9651952 14.7377341, 120.9652205 14.7376655, 120.9652924 14.7376903, 120.965267 14.7377589, 120.9651952 14.7377341)"
1185334205,tower,communication,,,,"LINESTRING (120.9563981 14.7459421, 120.956423 14.7458449, 120.9565277 14.74587, 120.9565027 14.7459673, 120.9563981 14.7459421)"
10892507308,mast,communication,,,ACI 1206 AM Transmitter tower,POINT (120.9641546 14.7468809)
1159672374,tower,communication,,,,"LINESTRING (120.9571891 14.7606944, 120.9572286 14.7606115, 120.9573091 14.7606472, 120.9572696 14.7607302, 120.9571891 14.7606944)"
1105024769,communications_tower,communication,,,,"LINESTRING (120.9547257 14.7684172, 120.9547751 14.7683444, 120.9548443 14.7683884, 120.9547949 14.7684612, 120.9547257 14.7684172)"
1159446452,communications_tower,communication,,,,"LINESTRING (120.9648467 14.7715708, 120.9648635 14.7714867, 120.9649575 14.7715042, 120.9649407 14.7715883, 120.9648467 14.7715708)"
11913184104,mast,communication,,,DWCF-AM (Formerly DWBC-AM) Transmitter,POINT (120.96148280000001 14.7798233)
11336117331,tower,communication,,,,POINT (120.95021500000001 14.784648200000001)
11336117330,tower,communication,,,,POINT (120.95053820000001 14.7848336)
1185351332,tower,communication,,,,"LINESTRING (120.9377809 14.7691068, 120.9376953 14.7690263, 120.9378065 14.7689158, 120.9378921 14.7689964, 120.9377809 14.7691068)"
7826118595,mast,communication,,,,POINT (120.9111977 14.8009892)
786434477,mast,communication,,,,POINT (120.92080790000001 14.800994600000001)
7826118596,mast,communication,,,,POINT (120.91053330000001 14.8014699)
7826085481,mast,communication,,,,POINT (120.9156284 14.8014851)
7826085479,mast,communication,,,,POINT (120.91673 14.8018327)
7826085480,mast,communication,,,,POINT (120.91570770000001 14.8022307)
1175732297,tower,communication,,,,"LINESTRING (120.9224474 14.8024694, 120.9223254 14.8024317, 120.9223683 14.8022723, 120.9224515 14.8022749, 120.9224474 14.8024694)"
7826118597,mast,communication,,,,POINT (120.9106088 14.8024024)
7826085478,mast,communication,,,,POINT (120.9164204 14.802967200000001)
7826118598,mast,communication,,,,POINT (120.91095750000001 14.803205700000001)
7826118599,mast,communication,,,,POINT (120.9116841 14.8035975)
3922942228,mast,,,,Sun Cellular Mast BTS,POINT (120.92311070000001 14.809717200000001)
11322702741,tower,communication,,,,POINT (120.9118023 14.813762800000001)
11322702742,tower,communication,,,,POINT (120.9117817 14.8137871)
11322702743,tower,communication,,,,POINT (120.9117951 14.813815600000002)
11322702744,tower,communication,,,,POINT (120.9118097 14.8138377)
11322702740,tower,communication,,,,POINT (120.91182440000001 14.8138506)
1175712722,tower,communication,,,,"LINESTRING (120.9161478 14.8151865, 120.9161528 14.8150957, 120.9162453 14.8151006, 120.9162403 14.8151913, 120.9161478 14.8151865)"
1118718027,communications_tower,communication,,,,"LINESTRING (120.9036569 14.8186034, 120.9036753 14.8185561, 120.9037287 14.8185756, 120.9037102 14.8186229, 120.9036569 14.8186034)"
967602030,mast,,,,,POINT (120.94886890000001 14.7895684)
8505979373,tower,communication,,,,POINT (120.9554037 14.810172300000001)
1205558678,tower,communication,,,,"LINESTRING (120.9565409 14.8147252, 120.9565864 14.8146412, 120.9566571 14.814677, 120.9566117 14.814761, 120.9565409 14.8147252)"
347773141,tower,communication,,,,"LINESTRING (120.9526848 14.8406069, 120.9526879 14.8403783, 120.9530154 14.8403824, 120.9530124 14.840611, 120.9526848 14.8406069)"
11189944436,tower,communication,,,,POINT (120.955617 14.8415329)
11189944435,mast,communication,,,,POINT (120.95564850000001 14.8415368)
347773058,tower,communication,,,,"LINESTRING (120.9569214 14.8516935, 120.9569445 14.8515877, 120.9572419 14.8516805, 120.9572109 14.8517741, 120.9569214 14.8516935)"
347772965,tower,communication,,,,"LINESTRING (120.9558778 14.8682052, 120.9558093 14.8679893, 120.9559079 14.8679609, 120.9559741 14.868179, 120.9558778 14.8682052)"
347772964,tower,communication,,,,"LINESTRING (120.9555092 14.8682734, 120.9554743 14.8681781, 120.9555912 14.8681382, 120.9556261 14.8682334, 120.9555092 14.8682734)"
1118686036,communications_tower,communication,,,,"LINESTRING (120.8999947 14.8245561, 120.8999548 14.824452, 120.9000858 14.824405, 120.9001257 14.8245092, 120.8999947 14.8245561)"
1118686037,communications_tower,communication,,,,"LINESTRING (120.8995235 14.8248706, 120.899454 14.8247598, 120.8995539 14.8247012, 120.8996234 14.824812, 120.8995235 14.8248706)"
1161157248,communications_tower,communication,,,,"LINESTRING (120.8990297 14.846473, 120.8990258 14.8463479, 120.8991371 14.8463446, 120.899141 14.8464697, 120.8990297 14.846473)"
,tower,communication,,,,"POLYGON ((120.9158576 14.8746289, 120.9158867 14.8745386, 120.915783 14.8745091, 120.9157525 14.8745955, 120.9158576 14.8746289))"
1063673755,communications_tower,communication,,,,"LINESTRING (120.8951784 14.878159, 120.8952121 14.8780876, 120.8952764 14.8781159, 120.8952426 14.8781874, 120.8951784 14.878159)"
11890887642,street_cabinet,,,,,POINT (120.8970388 14.927676400000001)
9026326854,tower,communication,,,Smart Cellsite,POINT (120.9888449 14.146593600000001)
,tower,communication,,,,"POLYGON ((120.9889404 14.1466982, 120.9889419 14.1465518, 120.9887509 14.1464906, 120.9887509 14.146634, 120.9889404 14.1466982))"
,tower,communication,,,,"POLYGON ((120.9987171 14.1635465, 120.9987356 14.1633956, 120.9985323 14.1633732, 120.9985169 14.1635271, 120.9987171 14.1635465))"
9026249284,tower,communication,,,,POINT (120.99862200000001 14.163459900000001)
,tower,communication,,,,"POLYGON ((121.0132523 14.1834625, 121.0132512 14.1833578, 121.0131493 14.1833588, 121.0131503 14.1834634, 121.0132523 14.1834625))"
9026381891,tower,communication,,,,POINT (121.01319980000001 14.183411600000001)
9026469337,tower,communication,,,Smart Cellsite,POINT (120.9815908 14.1930358)
1912742415,tower,communication,,,,POINT (121.0405341 14.2949762)
9673365672,tower,communication,,,,POINT (121.0400549 14.295978300000002)
3687854814,mast,,,,,POINT (121.04056320000001 14.310934600000001)
325121266,tower,communication,,gsm;umts;lte,Sun Cellsite,"LINESTRING (121.043714 14.327637, 121.0438084 14.3276854, 121.0438604 14.32759, 121.0437661 14.3275417, 121.043714 14.327637)"
325121270,tower,communication,,gsm;umts;lte,,"LINESTRING (121.0444837 14.3297932, 121.044557 14.3297101, 121.0446252 14.3297666, 121.0445519 14.3298497, 121.0444837 14.3297932)"
4664913701,street_cabinet,,,,,POINT (121.0466358 14.3357764)
4374922189,street_cabinet,,,,,POINT (121.0462442 14.3360584)
4374921989,street_cabinet,,,,,POINT (121.04637430000001 14.336488800000001)
4819484171,tower,communication,,gsm;umts;lte,,POINT (121.02118180000001 14.096472100000002)
7281494373,tower,communication,,,,POINT (121.0295454 14.150745400000002)
9026389100,tower,communication,,yes,,POINT (121.0226633 14.2024816)
,tower,communication,,,,"POLYGON ((121.022587 14.2025361, 121.0227074 14.2025761, 121.0227533 14.2024458, 121.022633 14.2024058, 121.022587 14.2025361))"
9026406261,tower,communication,,yes,,POINT (121.02151800000001 14.202744200000001)
,tower,communication,,,,"POLYGON ((121.0299204 14.2149752, 121.0299874 14.2148853, 121.0298911 14.2148177, 121.029824 14.2149076, 121.0299204 14.2149752))"
9026404542,tower,communication,,,,POINT (121.02990430000001 14.214897200000001)
9022975445,tower,communication,,lte;lte+;umts;gsm,,POINT (121.0210823 14.313671800000002)
6846023630,tower,communication,,lte;lte+,,POINT (121.0234032 14.315513800000002)
9289097273,tower,communication,,,,POINT (121.02132970000001 14.315705500000002)
,tower,communication,,,,"POLYGON ((120.9815219 14.1931012, 120.9816605 14.1931034, 120.9816628 14.1929707, 120.9815242 14.1929684, 120.9815219 14.1931012))"
9026461722,tower,communication,,,Globe Cellsite,POINT (120.98183 14.1960768)
,tower,communication,,,,"POLYGON ((120.9818642 14.196165, 120.9819213 14.1960417, 120.9817998 14.1959888, 120.9817426 14.1961121, 120.9818642 14.196165))"
4175129563,tower,communication,,,,POINT (120.98237990000001 14.243222300000001)
4175129562,tower,communication,,,,POINT (120.98247020000001 14.2432578)
4175129553,tower,communication,,,,POINT (120.98232050000001 14.243333900000001)
4175129554,tower,communication,,,,POINT (120.9825172 14.2433621)
4175129555,tower,communication,,,,POINT (120.9824313 14.2433767)
4175129557,tower,communication,,,,POINT (120.98229610000001 14.243578000000001)
4973426366,mast,communication,,yes,,POINT (121.00581670000001 14.263349700000001)
4973426365,tower,communication,,,,POINT (121.00567190000001 14.2633965)
9026415522,tower,communication,,,Globe Cellsite,POINT (121.0073031 14.268132000000001)
,tower,communication,,,,"POLYGON ((121.0072231 14.2682006, 121.0073833 14.2682022, 121.0073847 14.2680694, 121.0072245 14.2680677, 121.0072231 14.2682006))"
