osm_id,pipeline,man_made,amenity,name,geometry
,,,fuel,Shell,"POLYGON ((121.1106094 14.6335696, 121.1105698 14.6333594, 121.1105005 14.6333716, 121.11054 14.6335818, 121.1106094 14.6335696))"
,,,fuel,Shell,"POLYGON ((121.0848262 14.6337753, 121.0849189 14.6338278, 121.0851524 14.6339219, 121.0852405 14.6337244, 121.0848782 14.6336099, 121.0848262 14.6337753))"
,,,fuel,Petron,"POLYGON ((121.1081403 14.634035, 121.1081048 14.6338364, 121.1079825 14.6338569, 121.1080181 14.6340554, 121.1081403 14.634035))"
,,,fuel,Caltex,"POLYGON ((121.0874695 14.6349947, 121.0875191 14.6348804, 121.087432 14.634845, 121.0873824 14.6349593, 121.0874695 14.6349947))"
,,,fuel,Caltex,"POLYGON ((121.0697457 14.6292512, 121.0696509 14.6292077, 121.0695886 14.6293349, 121.0696835 14.6293784, 121.0697457 14.6292512))"
,,,fuel,NeuPetro,"POLYGON ((121.0626847 14.6295223, 121.0627138 14.6294775, 121.0626231 14.6294223, 121.0625908 14.629472, 121.0625452 14.6295421, 121.062636 14.6295973, 121.0626847 14.6295223))"
,,,fuel,Metro Oil,"POLYGON ((121.0700018 14.630271, 121.0702157 14.6303675, 121.0703847 14.6300458, 121.0701646 14.629946, 121.0700018 14.630271))"
11951097183,,,fuel,Unofuel,POINT (121.0470387 14.630952700000002)
,,,fuel,Petron,"POLYGON ((121.0545369 14.6335191, 121.0545778 14.6333978, 121.0545134 14.6333774, 121.0544725 14.6334988, 121.0545369 14.6335191))"
,,,fuel,Shell,"POLYGON ((121.056351 14.6336606, 121.0563433 14.6336851, 121.0564204 14.6337077, 121.056428 14.6336836, 121.0564496 14.6336148, 121.0564701 14.6335492, 121.05648 14.6335175, 121.0564029 14.6334949, 121.056393 14.6335266, 121.0563726 14.6335919, 121.056351 14.6336606))"
,,,fuel,Caltex,"POLYGON ((121.0586687 14.6343225, 121.0586878 14.6342631, 121.0587125 14.6341866, 121.0586041 14.6341539, 121.0585784 14.6342337, 121.0585604 14.6342898, 121.0586687 14.6343225))"
11964130279,,,fuel,Cleanfuel,POINT (121.05947280000001 14.6348608)
,,,fuel,Petron,"POLYGON ((121.0647375 14.6358899, 121.0647732 14.6357447, 121.064686 14.6357246, 121.0646502 14.6358698, 121.0647375 14.6358899))"
,,,fuel,Jetti,"POLYGON ((121.0671005 14.6361594, 121.0670379 14.6359735, 121.0669499 14.6360012, 121.0670126 14.6361872, 121.0671005 14.6361594))"
,,,fuel,Caltex,"POLYGON ((121.0415659 14.6368457, 121.0417061 14.6369303, 121.0418446 14.6370139, 121.0419303 14.6368811, 121.0417895 14.6367962, 121.0416515 14.6367129, 121.0415659 14.6368457))"
,,,fuel,Petron,"POLYGON ((121.0456119 14.6370009, 121.0456967 14.6369799, 121.0457903 14.6369566, 121.0457701 14.6368806, 121.0456857 14.6369015, 121.0455917 14.6369248, 121.0456119 14.6370009))"
,,,fuel,Shell,"POLYGON ((121.0413356 14.6372392, 121.041253 14.6373699, 121.0415029 14.6375178, 121.0415856 14.6373872, 121.0413356 14.6372392))"
,,,fuel,Petron,"POLYGON ((121.0414062 14.6377641, 121.0414526 14.6376898, 121.0412328 14.6375612, 121.0411864 14.6376355, 121.0414062 14.6377641))"
,,,fuel,Gas Wise,"POLYGON ((121.0289661 14.6386465, 121.0292475 14.6382514, 121.0291157 14.6381631, 121.0288311 14.6385608, 121.0289661 14.6386465))"
,,,fuel,Seaoil,"POLYGON ((121.0391615 14.6403527, 121.0395748 14.6406078, 121.0397249 14.6403711, 121.0393037 14.6401221, 121.0391615 14.6403527))"
,,,fuel,,"POLYGON ((121.0395898 14.6404899, 121.0396353 14.6404197, 121.0393957 14.6402744, 121.0393502 14.6403446, 121.0395898 14.6404899))"
,,,fuel,Shell,"POLYGON ((121.0335786 14.6414032, 121.0337101 14.6412038, 121.0336531 14.6411687, 121.0335217 14.641368, 121.0335786 14.6414032))"
12050648013,,,fuel,Global Oil,POINT (121.02713490000001 14.642134500000001)
,,,fuel,Petron,"POLYGON ((121.0267813 14.6424719, 121.0268817 14.6424493, 121.0268626 14.6423701, 121.0267639 14.6423929, 121.0266822 14.6424108, 121.0267013 14.64249, 121.0267813 14.6424719))"
17734187,,,fuel,Petron,"MULTIPOLYGON (((121.1016751 14.6356363, 121.1017115 14.6355241, 121.1016329 14.6355002, 121.1015965 14.6356124, 121.1016751 14.6356363)), ((121.1017321 14.6354517, 121.1017765 14.6353373, 121.1017011 14.63531, 121.1016567 14.6354244, 121.1017321 14.6354517)))"
,,,fuel,Seaoil,"POLYGON ((121.094344 14.6373871, 121.0944811 14.6373916, 121.0945027 14.6373354, 121.094521 14.6372174, 121.0944591 14.6372084, 121.0944212 14.6372035, 121.094256 14.6371796, 121.0942281 14.6373603, 121.094344 14.6373871))"
,,,fuel,RePhil Gas Station,"POLYGON ((121.0979772 14.6376611, 121.0978922 14.6373426, 121.0977259 14.6373803, 121.097809 14.6377039, 121.0979772 14.6376611))"
,,,fuel,Petron,"POLYGON ((121.1033349 14.6396601, 121.1033031 14.6395942, 121.1031909 14.6396448, 121.1032226 14.6397107, 121.1033349 14.6396601))"
12218255967,,,fuel,Seaoil,POINT (121.10998140000001 14.6409198)
,,,fuel,Metro,"POLYGON ((121.1106374 14.6415391, 121.1106131 14.6414639, 121.1104971 14.641499, 121.1105213 14.6415742, 121.1106374 14.6415391))"
,,,fuel,RePhil,"POLYGON ((121.0952032 14.642864, 121.095293 14.6428037, 121.0952428 14.6427322, 121.0951482 14.6427959, 121.0950554 14.6428554, 121.0951056 14.6429269, 121.0952032 14.642864))"
,,,fuel,Shell,"POLYGON ((121.1004305 14.6439528, 121.1002827 14.6436445, 121.0999701 14.6437766, 121.1001225 14.6440845, 121.1004305 14.6439528))"
,,,fuel,Shell,"POLYGON ((121.0741643 14.645926, 121.0739286 14.6458986, 121.0739127 14.6460274, 121.0741483 14.6460548, 121.0741643 14.645926))"
,,,fuel,Shell,"POLYGON ((121.0962506 14.6461243, 121.0962709 14.6462226, 121.0965298 14.6461727, 121.0965095 14.6460743, 121.0962506 14.6461243))"
,,,fuel,Zevron,"POLYGON ((121.0661243 14.6363776, 121.0660824 14.6362497, 121.0660003 14.6362748, 121.0660422 14.6364028, 121.0661243 14.6363776))"
,,,fuel,Petron,"POLYGON ((121.0530913 14.6367327, 121.0530669 14.6366035, 121.0529877 14.6366176, 121.0530122 14.6367466, 121.0530913 14.6367327))"
,,,fuel,Shell,"POLYGON ((121.0512778 14.6372666, 121.0515062 14.6372147, 121.0514436 14.6369568, 121.0512152 14.6370088, 121.0512778 14.6372666))"
,,,fuel,Metro,"POLYGON ((121.0542992 14.6374354, 121.0546888 14.6374023, 121.0546629 14.63723, 121.0542767 14.6372838, 121.0542992 14.6374354))"
,,,fuel,Cleanfuel,"POLYGON ((121.0486635 14.6373904, 121.0486219 14.6372373, 121.0484471 14.6372818, 121.0484886 14.6374348, 121.0486635 14.6373904))"
,,,fuel,Total,"POLYGON ((121.0550207 14.6377719, 121.0550901 14.6377667, 121.0551642 14.6377612, 121.0551894 14.6377593, 121.0551845 14.6376975, 121.0551593 14.6376993, 121.0550853 14.6377049, 121.0550159 14.6377101, 121.0549905 14.637712, 121.0549955 14.6377738, 121.0550207 14.6377719))"
,,,fuel,,"POLYGON ((121.054947 14.6416959, 121.0550064 14.6417061, 121.0550386 14.6417116, 121.0550524 14.6416369, 121.0550202 14.6416314, 121.0549608 14.6416211, 121.0548968 14.6416101, 121.0548374 14.6415999, 121.0548063 14.6415945, 121.0547925 14.6416693, 121.0548236 14.6416746, 121.054883 14.6416848, 121.054947 14.6416959))"
,,,fuel,UniOil,"POLYGON ((121.0547338 14.6419951, 121.0547918 14.6420078, 121.0548774 14.6420266, 121.0549419 14.6420408, 121.0549631 14.6419509, 121.0549006 14.6419371, 121.0548136 14.641918, 121.0547549 14.6419051, 121.0547338 14.6419951))"
,,,fuel,Petron,"POLYGON ((121.0534834 14.6446094, 121.0532763 14.6445143, 121.0532016 14.6446665, 121.0534088 14.6447616, 121.0534834 14.6446094))"
,,,fuel,Shell,"POLYGON ((121.0525134 14.645866, 121.0525718 14.6459027, 121.0526303 14.6459393, 121.0526747 14.6459671, 121.0527269 14.6458891, 121.0526816 14.6458606, 121.0526231 14.645824, 121.0525647 14.6457873, 121.0525251 14.6457625, 121.0524728 14.6458406, 121.0525134 14.645866))"
,,,fuel,Petron,"POLYGON ((121.0748255 14.6468611, 121.074831 14.6466751, 121.0749126 14.6466774, 121.0749162 14.6465584, 121.0746738 14.6465517, 121.0746647 14.6468567, 121.0748255 14.6468611))"
12218255968,,,fuel,,POINT (121.11262590000001 14.6481937)
,,,fuel,Total,"POLYGON ((121.0975144 14.6483246, 121.0974849 14.6482571, 121.097426 14.6482812, 121.0974555 14.6483487, 121.0975144 14.6483246))"
12218277844,,,fuel,Jetti,POINT (121.1138382 14.6499076)
12218255969,,,fuel,Shell,POINT (121.11210960000001 14.650409000000002)
,,,fuel,Petron,"POLYGON ((121.102796 14.6508704, 121.1027435 14.6507361, 121.1027079 14.6506376, 121.1026335 14.6506639, 121.1026644 14.6507458, 121.1027216 14.6508968, 121.102796 14.6508704))"
,,,fuel,,"POLYGON ((121.1071654 14.650991, 121.1071663 14.6509057, 121.1071668 14.6507741, 121.1070821 14.6507736, 121.1070807 14.6509065, 121.1070806 14.6509905, 121.1071654 14.650991))"
,,,fuel,Petron,"POLYGON ((121.1092852 14.6509631, 121.1092708 14.6508008, 121.1091425 14.6508115, 121.1091569 14.6509737, 121.1092852 14.6509631))"
12675663797,,,fuel,First Orient,POINT (121.11214550000001 14.6514322)
17757628,,,fuel,Seaoil,"MULTIPOLYGON (((121.1081795 14.6560986, 121.1081933 14.6561499, 121.1082815 14.6561276, 121.1082676 14.6560763, 121.1081795 14.6560986)), ((121.108327 14.6561668, 121.1083431 14.6561434, 121.108326 14.6561325, 121.1083099 14.6561558, 121.108327 14.6561668)))"
357716352,,,fuel,Petron,POINT (121.00932530000001 14.631771400000002)
,,,fuel,,"POLYGON ((121.0073162 14.632945, 121.0073363 14.6329026, 121.0074906 14.6325764, 121.0073896 14.6325317, 121.0072031 14.6324491, 121.0070287 14.6328176, 121.0073162 14.632945))"
4503679593,,,fuel,Caltex,POINT (120.9971924 14.634517400000002)
,,,fuel,Shell,"POLYGON ((121.0211209 14.6347131, 121.0212016 14.6347538, 121.0212545 14.6345076, 121.0211825 14.6344704, 121.0211209 14.6347131))"
,,,fuel,SpeedyOil,"POLYGON ((121.0183592 14.6356563, 121.0184245 14.6356459, 121.0184057 14.6355356, 121.0183387 14.6355463, 121.0182579 14.6355592, 121.0182767 14.6356695, 121.0183592 14.6356563))"
357716683,,,fuel,Caltex,POINT (121.00903000000001 14.635821600000002)
,,,fuel,Unioil,"POLYGON ((121.0236128 14.6362081, 121.023758 14.6359798, 121.0235456 14.6358534, 121.0234004 14.6360817, 121.0236128 14.6362081))"
,,,fuel,,"POLYGON ((121.0047958 14.6392075, 121.0048293 14.6389727, 121.0047563 14.6389629, 121.0047228 14.6391978, 121.0047958 14.6392075))"
,,,fuel,Unioil,"POLYGON ((121.0105455 14.6394381, 121.0105667 14.6392782, 121.0103029 14.6392455, 121.0102817 14.6394054, 121.0105455 14.6394381))"
,,,fuel,Shell,"POLYGON ((121.0115254 14.6396103, 121.0115398 14.6394649, 121.0115442 14.6394209, 121.0114599 14.639413, 121.0114558 14.6394547, 121.0114411 14.6396025, 121.0115254 14.6396103))"
,,,fuel,Phoenix,"POLYGON ((120.9752622 14.6346058, 120.9752397 14.6344998, 120.9751656 14.6345145, 120.9751881 14.6346205, 120.9752622 14.6346058))"
,,,fuel,Petron,"POLYGON ((120.9813526 14.6343198, 120.9812391 14.6344483, 120.9811005 14.6348395, 120.9815084 14.6346515, 120.9813526 14.6343198))"
,,,fuel,Shell,"POLYGON ((120.9926844 14.6346456, 120.9927945 14.6349902, 120.9929825 14.6349339, 120.9928723 14.6345894, 120.9926844 14.6346456))"
,,,fuel,RePhil,"POLYGON ((120.9753393 14.6349915, 120.9753752 14.6349855, 120.9753579 14.6348881, 120.9753263 14.6348934, 120.9752851 14.6349002, 120.9753024 14.6349976, 120.9753393 14.6349915))"
,,,fuel,Petron,"POLYGON ((120.9935347 14.6377965, 120.9934718 14.6377527, 120.993427 14.6378128, 120.9933745 14.6378832, 120.9934374 14.6379271, 120.9935347 14.6377965))"
,,,fuel,Petron,"POLYGON ((120.9836674 14.6380936, 120.9836713 14.6377756, 120.9832216 14.6377815, 120.9833242 14.6381052, 120.9836674 14.6380936))"
,,,fuel,Shell,"POLYGON ((120.9839865 14.6393117, 120.9839764 14.6390211, 120.9834907 14.6390369, 120.9835008 14.6393276, 120.9839865 14.6393117))"
255072693,,,fuel,Caltex,POINT (120.97599000000001 14.639201000000002)
,,,fuel,Unioil,"POLYGON ((120.9919541 14.640645, 120.9920206 14.6406177, 120.9921328 14.6405716, 120.9920953 14.640486, 120.9919786 14.6405339, 120.9919166 14.6405593, 120.9919541 14.640645))"
,,,fuel,Nation,"POLYGON ((120.9833913 14.642731, 120.9833905 14.6425766, 120.9829774 14.6425785, 120.9829782 14.6427329, 120.9833913 14.642731))"
,,,fuel,Caltex,"POLYGON ((121.0100494 14.6398249, 121.0100604 14.6397364, 121.0100692 14.6396657, 121.0099856 14.639656, 121.009977 14.6397254, 121.0099658 14.6398152, 121.0100494 14.6398249))"
,,,fuel,Seaoil,"POLYGON ((121.0132723 14.6398337, 121.0132905 14.6396832, 121.0132098 14.6396741, 121.0131917 14.6398246, 121.0132723 14.6398337))"
,,,fuel,Petron,"POLYGON ((121.0162674 14.6405331, 121.0162158 14.6404825, 121.0161644 14.6405315, 121.016216 14.6405821, 121.0162674 14.6405331))"
,,,fuel,PTT,"POLYGON ((121.0168219 14.6409948, 121.0166104 14.641027, 121.0166225 14.6411011, 121.0168339 14.6410689, 121.0168219 14.6409948))"
,,,fuel,Shell,"POLYGON ((121.0171472 14.6444265, 121.0172879 14.6444092, 121.0172746 14.6443076, 121.0171338 14.644325, 121.0171472 14.6444265))"
7448990347,,,fuel,Shell C3 Sgt Rivera Service Station,POINT (121.0039392 14.645107900000001)
,,,fuel,Uno,"POLYGON ((121.016991 14.645783, 121.0171379 14.6457632, 121.0171285 14.6456981, 121.0169816 14.6457179, 121.016991 14.645783))"
,,,fuel,Clean Fuel,"POLYGON ((121.0231656 14.6470478, 121.0232551 14.6470779, 121.0232875 14.6469863, 121.0232047 14.6469592, 121.0231234 14.646932, 121.0230911 14.6470236, 121.0231656 14.6470478))"
,,,fuel,Phoenix,"POLYGON ((121.0174138 14.6477644, 121.0174036 14.647693, 121.017185 14.6477222, 121.0171952 14.6477936, 121.0174138 14.6477644))"
,,,fuel,Phoenix,"POLYGON ((121.0171564 14.6478781, 121.0174527 14.6478465, 121.0174274 14.6476238, 121.017131 14.6476554, 121.0171564 14.6478781))"
,,,fuel,Shell,"POLYGON ((120.9599062 14.6374376, 120.9597241 14.6372088, 120.9594225 14.637441, 120.9596214 14.6376646, 120.9599062 14.6374376))"
,,,fuel,UniOil,"POLYGON ((120.9579545 14.6403766, 120.957343 14.6399348, 120.9571928 14.6401346, 120.9577601 14.6406127, 120.9579545 14.6403766))"
,,,fuel,Petron,"POLYGON ((120.9697979 14.6445381, 120.9694951 14.6445505, 120.9694999 14.6448887, 120.9698033 14.6448812, 120.9697979 14.6445381))"
,,,fuel,Clean Fuel,"POLYGON ((120.9710452 14.6448043, 120.9710436 14.6446518, 120.9709287 14.6446529, 120.9709303 14.6448054, 120.9710452 14.6448043))"
255059466,,,fuel,Shell,POINT (120.963226 14.645381)
,,,fuel,Petron,"POLYGON ((120.9551436 14.6475452, 120.9549364 14.6473713, 120.954705 14.6476295, 120.9549122 14.6478033, 120.9551436 14.6475452))"
,,,fuel,Seaoil,"POLYGON ((120.9659868 14.6519446, 120.9659281 14.6518926, 120.9658253 14.6520013, 120.965884 14.6520533, 120.9659868 14.6519446))"
,,,fuel,PTT,"POLYGON ((120.9721596 14.6541934, 120.9721653 14.6541179, 120.9720427 14.6541093, 120.9720371 14.6541848, 120.9721596 14.6541934))"
,,,fuel,Petron,"POLYGON ((120.9720207 14.6548407, 120.9720798 14.6548454, 120.9720857 14.6547756, 120.9720252 14.6547708, 120.9719599 14.6547657, 120.971954 14.6548354, 120.9720207 14.6548407))"
,,,fuel,Shell,"POLYGON ((120.9589492 14.6557827, 120.9588809 14.6557502, 120.9587642 14.6559799, 120.9588324 14.6560124, 120.9589492 14.6557827))"
17903580,,,fuel,Global,"MULTIPOLYGON (((120.9837218 14.6431022, 120.9838353 14.6430982, 120.9838328 14.6430319, 120.9837193 14.6430359, 120.9837218 14.6431022)), ((120.9837157 14.6430826, 120.9837119 14.6429826, 120.9836404 14.6429852, 120.9836442 14.6430851, 120.9837157 14.6430826)))"
,,,fuel,,"POLYGON ((120.9820047 14.6444307, 120.9819976 14.6439823, 120.9817227 14.6439864, 120.9817299 14.6444348, 120.9820047 14.6444307))"
14122356,,,fuel,,"MULTIPOLYGON (((120.9779491 14.644894, 120.9779481 14.6448228, 120.9778462 14.6448241, 120.9778472 14.6448953, 120.9779491 14.644894)), ((120.9780939 14.6448894, 120.9780939 14.6448207, 120.977992 14.6448207, 120.977992 14.6448894, 120.9780939 14.6448894)))"
,,,fuel,Petron,"POLYGON ((120.9955487 14.6471924, 120.9956561 14.6471472, 120.9956234 14.6470745, 120.9955152 14.64712, 120.9953407 14.6471935, 120.9953734 14.6472662, 120.9955487 14.6471924))"
,,,fuel,Shell,"POLYGON ((120.9835672 14.6476122, 120.9835593 14.6473934, 120.9833686 14.6473999, 120.9833765 14.6476187, 120.9835672 14.6476122))"
255056587,,,fuel,,POINT (120.9959312 14.6483246)
,,,fuel,Shell,"POLYGON ((120.9796745 14.6516214, 120.9796727 14.6515339, 120.9796723 14.6514891, 120.9795934 14.6514903, 120.9795946 14.6515373, 120.9795956 14.6516226, 120.9796745 14.6516214))"
255059634,,,fuel,Petron,POINT (120.9880275 14.6529585)
,,,fuel,Petron,"POLYGON ((120.9907141 14.6563129, 120.9905522 14.6563117, 120.9905511 14.6564425, 120.9907131 14.6564438, 120.9907141 14.6563129))"
,,,fuel,Shell,"POLYGON ((120.9894832 14.6569977, 120.9894805 14.6567836, 120.9890454 14.6567843, 120.989048 14.6569997, 120.9894832 14.6569977))"
,,,fuel,Metro Oil,"POLYGON ((121.0179446 14.6508, 121.0179353 14.6507205, 121.0177942 14.650736, 121.0178035 14.6508155, 121.0179446 14.6508))"
,,,fuel,Zevron,"POLYGON ((121.0183788 14.6524428, 121.0185249 14.6524198, 121.018511 14.6523371, 121.0183649 14.6523601, 121.0183788 14.6524428))"
,,,fuel,Caltex,"POLYGON ((120.9973517 14.652631, 120.9972857 14.6524988, 120.9971706 14.6525527, 120.9972366 14.6526849, 120.9973517 14.652631))"
14577598,,,fuel,Shell,"POLYGON ((120.9980697 14.6526241, 120.9978094 14.6527431, 120.9979679 14.6530521, 120.9982288 14.6529269, 120.9980697 14.6526241))"
,,,fuel,Shell,"POLYGON ((121.0245156 14.6566072, 121.0244471 14.6563321, 121.0241132 14.6564099, 121.0241655 14.6566837, 121.0245156 14.6566072))"
,,,fuel,PTT,"POLYGON ((121.0231691 14.6568712, 121.0230792 14.6564606, 121.0228224 14.6565138, 121.0229344 14.656927, 121.0231691 14.6568712))"
,,,fuel,Shell,"POLYGON ((121.016516 14.6573928, 121.0165141 14.6570613, 121.0159598 14.6570634, 121.0159167 14.6571054, 121.0159518 14.6571423, 121.0159598 14.6573882, 121.016516 14.6573928))"
,,,fuel,Shell Balintawak,"POLYGON ((121.0079205 14.6580649, 121.0079259 14.6577457, 121.0078449 14.6577444, 121.0078395 14.6580636, 121.0079205 14.6580649))"
,,,fuel,Landers-Caltex,"POLYGON ((121.011933 14.6580166, 121.0119403 14.6578233, 121.011872 14.6578209, 121.0118648 14.6580142, 121.011933 14.6580166))"
,,,fuel,Caltex,"POLYGON ((121.0048143 14.657676, 121.0048779 14.658244, 121.0052065 14.6582051, 121.0051977 14.6576842, 121.0048143 14.657676))"
,,,fuel,Petron,"POLYGON ((120.9909829 14.6567937, 120.9907764 14.6567885, 120.9907737 14.6570181, 120.9909804 14.6570172, 120.9909829 14.6567937))"
,,,fuel,Caltex,"POLYGON ((120.9926441 14.6570401, 120.9926471 14.6568235, 120.9924092 14.6568204, 120.9924062 14.657037, 120.9926441 14.6570401))"
,,,fuel,Cleanfuel,"POLYGON ((120.9807064 14.6575005, 120.9807164 14.6572098, 120.980465 14.6572157, 120.9804777 14.6573221, 120.9804992 14.6573616, 120.9806118 14.6575478, 120.9807064 14.6575005))"
,,,fuel,UniOil,"POLYGON ((120.9905583 14.6576317, 120.99056 14.6575413, 120.9905617 14.6574445, 120.9904529 14.6574426, 120.9904512 14.6575388, 120.9904496 14.6576299, 120.9905583 14.6576317))"
593998812,,,fuel,Caltex,POINT (120.99197140000001 14.657584700000001)
,,,fuel,Phoenix Fuel Life,"POLYGON ((120.978004 14.6574946, 120.9777103 14.6575258, 120.9776594 14.6577061, 120.9780242 14.6577723, 120.978004 14.6574946))"
,,,fuel,Petron,"POLYGON ((120.9844099 14.6626376, 120.9843981 14.6622412, 120.98422 14.6622462, 120.9842317 14.6626426, 120.9844099 14.6626376))"
,,,fuel,,"POLYGON ((120.9841 14.6640924, 120.9840991 14.6640265, 120.9840417 14.6640265, 120.983893 14.664029, 120.9838939 14.664095, 120.9841 14.6640924))"
,,,fuel,,"POLYGON ((120.9841007 14.6643968, 120.983971 14.6644006, 120.9839734 14.6644765, 120.9841031 14.6644727, 120.9841007 14.6643968))"
,,,fuel,Star Oil,"POLYGON ((120.9838774 14.6645609, 120.9841514 14.6645594, 120.9841501 14.6643538, 120.9838761 14.6643554, 120.9838774 14.6645609))"
,,,fuel,Seaoil,"POLYGON ((120.9716115 14.6560394, 120.9715706 14.6560313, 120.971532 14.6560237, 120.9715174 14.6560927, 120.9715567 14.6561005, 120.9715969 14.6561084, 120.9716115 14.6560394))"
,,,fuel,Petron,"POLYGON ((120.9599653 14.6572752, 120.9599933 14.6572179, 120.9600279 14.6571469, 120.9599663 14.6571188, 120.9599321 14.6571888, 120.9599037 14.6572471, 120.9599653 14.6572752))"
,,,fuel,Phoenix,"POLYGON ((120.9627771 14.6578159, 120.9628338 14.6576778, 120.9627605 14.6576497, 120.9627038 14.6577877, 120.9627771 14.6578159))"
,,,fuel,Petron,"POLYGON ((120.9689509 14.6586587, 120.9689144 14.6584706, 120.9688415 14.6584839, 120.968878 14.6586719, 120.9689509 14.6586587))"
,,,fuel,Global,"POLYGON ((120.9535922 14.6593684, 120.9536494 14.6592359, 120.953554 14.6591973, 120.9534968 14.6593299, 120.9535922 14.6593684))"
,,,fuel,Petron,"POLYGON ((120.9517389 14.6598524, 120.9518562 14.6596575, 120.9516693 14.6595523, 120.951552 14.6597472, 120.9517389 14.6598524))"
,,,fuel,Caltex,"POLYGON ((120.9657079 14.6678866, 120.9657324 14.6678107, 120.9655128 14.6677446, 120.9654884 14.6678205, 120.9657079 14.6678866))"
,,,fuel,Caltex,"POLYGON ((120.9720889 14.6706926, 120.9721049 14.6706505, 120.9721693 14.6704816, 120.9720878 14.6704525, 120.972024 14.67062, 120.9720074 14.6706635, 120.9720889 14.6706926))"
,,,fuel,Petron,"POLYGON ((120.9542095 14.6708665, 120.9542081 14.6705447, 120.9538005 14.670705, 120.9538065 14.6708678, 120.9542095 14.6708665))"
,,,fuel,Phoenix,"POLYGON ((120.9642114 14.6719085, 120.964247 14.6718424, 120.9641255 14.671781, 120.9640898 14.6718471, 120.9642114 14.6719085))"
,,,fuel,Clean Fuel,"POLYGON ((121.0201836 14.659832, 121.0200632 14.6598399, 121.0200669 14.6598927, 121.0201873 14.6598848, 121.0201836 14.659832))"
,,,fuel,Caltex,"POLYGON ((121.0203091 14.6607659, 121.0202995 14.6606498, 121.0201501 14.6606614, 121.0201597 14.6607775, 121.0203091 14.6607659))"
,,,fuel,Shell,"POLYGON ((121.0196187 14.6609362, 121.0198809 14.6609206, 121.0198759 14.6608436, 121.0196137 14.6608592, 121.0196187 14.6609362))"
,,,fuel,Global Oil,"POLYGON ((121.0221897 14.6638959, 121.0222265 14.6637629, 121.0221509 14.6637434, 121.0221134 14.6638793, 121.0220979 14.6639354, 121.0221735 14.6639549, 121.0221897 14.6638959))"
,,,fuel,Flying V,"POLYGON ((121.0035792 14.6645692, 121.0036308 14.6645337, 121.0037035 14.6644836, 121.0036572 14.6644224, 121.0035835 14.6644715, 121.0035286 14.6645081, 121.0035792 14.6645692))"
,,,fuel,Mars,"POLYGON ((121.0086225 14.6679795, 121.008675 14.6679331, 121.0087246 14.6678893, 121.0086193 14.6677777, 121.0085696 14.6678216, 121.0085172 14.6678679, 121.0086225 14.6679795))"
,,,fuel,PTT Station,"POLYGON ((121.0083547 14.6682127, 121.0082546 14.6680929, 121.0081876 14.6681453, 121.0082877 14.6682651, 121.0083547 14.6682127))"
,,,fuel,Shell,"POLYGON ((121.0088136 14.6687286, 121.0089196 14.6686389, 121.00887 14.668584, 121.0087639 14.6686738, 121.0087218 14.6687093, 121.0087713 14.6687642, 121.0088136 14.6687286))"
,,,fuel,,"POLYGON ((121.0150304 14.6759226, 121.0151072 14.6758647, 121.0150676 14.6758164, 121.0149887 14.6758769, 121.0149173 14.6759316, 121.0149568 14.67598, 121.0150304 14.6759226))"
14607714,,,fuel,Rephil,"POLYGON ((121.0172924 14.6785884, 121.0172759 14.6786406, 121.0174459 14.6786879, 121.0174908 14.678567, 121.0172394 14.6782699, 121.0171566 14.6785449, 121.0172924 14.6785884))"
,,,fuel,Metro,"POLYGON ((120.9830081 14.6664465, 120.9828667 14.666597, 120.9830584 14.666779, 120.9832064 14.6666331, 120.9830081 14.6664465))"
,,,fuel,,"POLYGON ((120.9831291 14.6666986, 120.9831841 14.666644, 120.9830828 14.6665486, 120.9830279 14.6666033, 120.9831291 14.6666986))"
,,,fuel,Seaoil,"POLYGON ((120.9829738 14.6671644, 120.983224 14.6673882, 120.9834757 14.6671222, 120.9832201 14.6669024, 120.9829738 14.6671644))"
,,,fuel,Petron,"POLYGON ((120.9756221 14.6690551, 120.975468 14.6689321, 120.9754161 14.6689929, 120.9755702 14.6691159, 120.9756221 14.6690551))"
,,,fuel,Shell,"POLYGON ((120.9752903 14.6694542, 120.9751381 14.6693336, 120.9750797 14.6694024, 120.9752319 14.6695231, 120.9752903 14.6694542))"
,,,fuel,,"POLYGON ((120.9818181 14.6698961, 120.9819348 14.6698935, 120.9819331 14.6698064, 120.9818169 14.6698083, 120.9817272 14.6698102, 120.9817289 14.6698972, 120.9818181 14.6698961))"
,,,fuel,Autogas,"POLYGON ((120.9819427 14.6740813, 120.9819205 14.674073, 120.9817693 14.6740164, 120.981738 14.6740947, 120.9818893 14.6741513, 120.9819114 14.6741595, 120.9819427 14.6740813))"
,,,fuel,Wil Oil,"POLYGON ((120.9833463 14.6747414, 120.9834439 14.6747002, 120.98335 14.6746032, 120.9831344 14.6746655, 120.9832253 14.6747904, 120.9833463 14.6747414))"
,,,fuel,Petron,"POLYGON ((120.9803208 14.6781946, 120.9801633 14.6781474, 120.9800337 14.6784539, 120.9800005 14.678555, 120.9801897 14.6786404, 120.9803208 14.6781946))"
,,,fuel,Petron,"POLYGON ((120.988145 14.6847055, 120.9881651 14.6845922, 120.9881751 14.6845362, 120.9880945 14.6845227, 120.9880842 14.6845806, 120.9880644 14.684692, 120.988145 14.6847055))"
