osm_id,man_made,pump,pipeline,emergency,name,geometry
4253955886,water_tower,,,,,POINT (120.92912270000001 14.796967700000001)
8010118780,water_tower,,,,,POINT (120.93346330000001 14.797970800000002)
2094790075,water_tower,,,,,POINT (120.90861290000001 14.4393319)
7614836427,water_well,manual,,,,POINT (120.90668210000001 14.444662300000001)
1187868939,pipeline,,,,,"LINESTRING (120.9070797 14.4468864, 120.9070985 14.4469234, 120.9075028 14.4469961, 120.9075578 14.446963)"
1705472103,water_tower,,,,,POINT (120.88404980000001 14.4544653)
4068057448,water_tower,,,,,POINT (120.9139382 14.483712400000002)
10291000371,water_tower,,,,,POINT (120.8891873 14.816367300000001)
1194047587,pipeline,,,,,"LINESTRING (120.9083352 14.8168029, 120.9080023 14.8169655)"
1111597117,water_tower,,,,,"LINESTRING (120.8839788 14.8214097, 120.8839606 14.8213613, 120.8840158 14.8213419, 120.884034 14.8213903, 120.8839788 14.8214097)"
1194047126,pipeline,,,,,"LINESTRING (120.8968333 14.8261748, 120.8966007 14.8262705)"
5982572208,water_tower,,,,Hiyas,POINT (120.88800730000001 14.827913700000002)
5265103922,water_tower,,,,,POINT (120.96847770000001 14.750197600000002)
798819456,water_works,,,,,"LINESTRING (120.9685198 14.750452, 120.9685975 14.7503853, 120.968509 14.7501791, 120.9683355 14.7502336, 120.9683495 14.7504198, 120.9684753 14.7503794, 120.9685198 14.750452)"
709740363,water_tower,,,,,POINT (120.96139330000001 14.7539169)
964499210,water_tower,,,,,POINT (120.96800160000001 14.755346000000001)
1305817948,water_tower,,,water_tank,,POINT (120.9603354 14.7562475)
2868022931,water_tower,,,,,POINT (120.96427960000001 14.757440800000001)
1222773698,water_tower,,,,,"LINESTRING (120.9642311 14.7575685, 120.9641978 14.7575291, 120.9642428 14.7574936, 120.964276 14.757533, 120.9642311 14.7575685)"
1985767126,water_tower,,,,,POINT (120.966614 14.7583297)
1218825589,water_tower,,,,,"LINESTRING (120.9580981 14.760828, 120.9581121 14.7607554, 120.9581851 14.7607685, 120.9581711 14.7608411, 120.9580981 14.760828)"
1339372954,water_tower,,,,,POINT (120.9615246 14.7719854)
4963185869,water_tower,,,,,POINT (120.863605 14.8687193)
4963185901,water_tower,,,,,POINT (120.86337950000001 14.870688300000001)
4963185900,water_tower,,,,,POINT (120.86303590000001 14.871246300000001)
4963185910,water_tower,,,,,POINT (120.8666998 14.8712914)
4963185822,water_tower,,,,,POINT (120.8641194 14.872871400000001)
1993162007,water_tower,,,,,POINT (120.876973 14.8863959)
2106538487,water_tower,,,,,POINT (120.8608396 14.887072300000002)
1190511894,pipeline,,,,,"LINESTRING (120.8731021 14.9182518, 120.8735961 14.9196294, 120.8740277 14.9209319, 120.8747966 14.9230956)"
1190511895,pipeline,,,,,"LINESTRING (120.8747966 14.9230956, 120.8748862 14.9233561)"
1190511896,pipeline,,,,,"LINESTRING (120.8748862 14.9233561, 120.8752245 14.9244145, 120.8754449 14.9251316, 120.8758222 14.9261802, 120.8760349 14.9268839, 120.8768285 14.9292268, 120.8770498 14.9297454)"
1190511897,pipeline,,,,,"LINESTRING (120.8770498 14.9297454, 120.8771577 14.9300511)"
1368755799,water_works,,,,Baliwag Water District - Tarcan Pumping Station,"LINESTRING (120.882098 14.9334658, 120.8817446 14.933549, 120.8816886 14.9332667, 120.882045 14.9332014, 120.882098 14.9334658)"
10711688744,water_tower,,,,,POINT (120.8669928 14.934900700000002)
1190511898,pipeline,,,,,"LINESTRING (120.8771577 14.9300511, 120.8774077 14.9308571, 120.8776319 14.9314957, 120.8778217 14.9320922, 120.8779281 14.932434, 120.878222 14.9333235, 120.878323 14.933604, 120.8786329 14.9345971, 120.8790952 14.9359816, 120.8793775 14.9368933, 120.8794717 14.937119, 120.8798513 14.9382756, 120.8801849 14.9392464, 120.8803227 14.9396682, 120.8806204 14.9405125, 120.8807283 14.9408477, 120.8810344 14.9417113, 120.8812173 14.9423032, 120.8816143 14.9433502)"
1190511899,pipeline,,,,,"LINESTRING (120.8816143 14.9433502, 120.8816686 14.9435239)"
1190511900,pipeline,,,,,"LINESTRING (120.8816686 14.9435239, 120.8818941 14.9443137, 120.8824007 14.9458262, 120.8825997 14.9464367, 120.8827201214901 14.946778538280228)"
6825807885,,,,fire_hydrant,,POINT (120.9480135 14.6672223)
6199691885,,,,fire_hydrant,,POINT (120.94772950000001 14.667738900000002)
292038459,water_tower,,,,Dalandanan Water Tower,"LINESTRING (120.953041 14.7116264, 120.9530285 14.7116239, 120.9530176 14.7116176, 120.9530092 14.7116083, 120.9530044 14.7115968, 120.9530037 14.7115845, 120.953007 14.7115726, 120.9530141 14.7115624, 120.9530243 14.7115549, 120.9530363 14.7115509, 120.9530491 14.7115509, 120.9530615 14.711555, 120.9530719 14.7115629, 120.9530789 14.7115736, 120.953082 14.711586, 120.9530806 14.7115986, 120.953075 14.7116101, 120.9530658 14.7116192, 120.953054 14.7116249, 120.953041 14.7116264)"
1981152215,water_tower,,,,,POINT (120.953854 14.7329913)
10782069046,water_tower,,,,,POINT (120.9506341 14.762487400000001)
10213313672,water_well,,,,Wishing Well,POINT (120.95044220000001 14.893104000000001)
8735221917,water_tower,,,,,POINT (120.937256 14.8014769)
6768404782,water_tower,,,,,POINT (120.92496340000001 14.925534500000001)
614221731,water_tower,,,,,"LINESTRING (120.9674911 14.7766273, 120.9674917 14.776632, 120.9674939 14.7766362, 120.9674975 14.7766394, 120.9675023 14.7766413, 120.9675072 14.7766414, 120.9675118 14.7766399, 120.9675155 14.776637, 120.9675181 14.776633, 120.9675189 14.7766297, 120.9675186 14.776625, 120.9675167 14.7766207, 120.9675134 14.7766173, 120.9675091 14.7766152, 120.9675055 14.7766146, 120.9675007 14.7766153, 120.9674964 14.7766175, 120.9674932 14.776621, 120.9674911 14.7766273)"
9549491331,water_tower,,,,,POINT (120.9640861 14.7820561)
9549491336,water_tower,,,,,POINT (120.96439050000001 14.7831103)
614453319,water_tower,,,,,"LINESTRING (120.962819 14.789678, 120.9628207 14.7896808, 120.9628213 14.7896839, 120.9628208 14.7896871, 120.9628192 14.7896899, 120.9628162 14.7896923, 120.9628131 14.7896932, 120.9628097 14.7896931, 120.9628067 14.7896919, 120.9628039 14.7896893, 120.9628026 14.7896864, 120.9628023 14.7896832, 120.9628032 14.7896801, 120.9628062 14.7896767, 120.9628091 14.7896753, 120.9628124 14.7896749, 120.9628156 14.7896757, 120.962819 14.789678)"
5694630070,water_tower,,,,,POINT (120.96978440000001 14.8654851)
8633776574,water_tower,,,,,POINT (121.07459100000001 14.630028800000002)
7509599831,,,,fire_hydrant,,POINT (121.0705389 14.6310301)
8735448390,,,,fire_hydrant,,POINT (121.07069840000001 14.634865900000001)
12075071048,,,,fire_hydrant,,POINT (121.0729744 14.635581400000001)
4795922991,,,,fire_hydrant,,POINT (121.07409960000001 14.636266200000001)
12075087288,,,,fire_hydrant,,POINT (121.0744214 14.641423600000001)
5648706660,,,,fire_hydrant,,POINT (121.0634835 14.6443299)
2672529877,,,,fire_hydrant,,POINT (121.06218410000001 14.6459977)
12074418212,,,,fire_hydrant,,POINT (121.06894170000001 14.6474138)
5941602368,,,,fire_hydrant,,POINT (121.0659145 14.648745600000002)
8367118405,,,,fire_hydrant,,POINT (121.05169640000001 14.6381253)
4861175763,,,,fire_hydrant,,POINT (121.04865600000001 14.640393900000001)
6328480694,,,,fire_hydrant,,POINT (121.05457240000001 14.6413738)
12077747520,,,,fire_hydrant,,POINT (121.05147400000001 14.6417245)
6328416669,,,,fire_hydrant,,POINT (121.059914 14.6429386)
8366928606,,,,fire_hydrant,,POINT (121.05464210000001 14.6458931)
4343725210,,,,fire_hydrant,,POINT (121.0516491 14.646031200000001)
10172865899,,,,fire_hydrant,,POINT (121.0525939 14.6539613)
959973347,water_tower,,,,,POINT (121.05615300000001 14.661107300000001)
10082989066,,,,fire_hydrant,,POINT (121.05484600000001 14.662168000000001)
2672531915,,,,fire_hydrant,,POINT (121.0747778 14.648944400000001)
2672529878,,,,fire_hydrant,,POINT (121.0643268 14.6491164)
5219701745,,,,fire_hydrant,,POINT (121.0736827 14.649750500000001)
1931500056,water_tower,,,,,POINT (121.0616992 14.6497974)
2672562946,,,,fire_hydrant,,POINT (121.07144880000001 14.6502338)
5219701747,,,,fire_hydrant,,POINT (121.0654281 14.651359200000002)
2672562957,,,,fire_hydrant,,POINT (121.0677333 14.6522167)
5219701746,,,,fire_hydrant,,POINT (121.0728076 14.652391000000001)
4324757102,,,,fire_hydrant,,POINT (121.07118980000001 14.6524189)
2672567660,,,,fire_hydrant,,POINT (121.0730278 14.652638900000001)
12961329617,,,,fire_hydrant,,POINT (121.03915180000001 14.6424038)
8677668941,,,,fire_hydrant,,POINT (121.03550680000001 14.6525666)
8677668943,,,,fire_hydrant,,POINT (121.03556660000001 14.6528232)
4303756600,,,,fire_hydrant,,POINT (121.03432910000001 14.655684)
4324628079,,,,fire_hydrant,,POINT (121.0359411 14.658979500000001)
35961097,,,,fire_hydrant,,POINT (121.03565270000001 14.6613863)
4303751270,,,,fire_hydrant,,POINT (121.03124450000001 14.6615199)
4275072676,,,,fire_hydrant,,POINT (121.041115 14.6619714)
12765556114,,,,fire_hydrant,,POINT (121.03311470000001 14.662410000000001)
3842662704,water_tower,,,,,POINT (121.0403342 14.6624493)
2672504335,,,,fire_hydrant,,POINT (121.0623611 14.6528056)
2672533899,,,,fire_hydrant,,POINT (121.06873700000001 14.6537825)
2672533740,,,,fire_hydrant,,POINT (121.074915 14.654584600000002)
2672540469,,,,fire_hydrant,,POINT (121.06171090000001 14.655036500000001)
2672533751,,,,fire_hydrant,,POINT (121.07488780000001 14.6557621)
2947191972,,,,fire_hydrant,,POINT (121.0657532 14.6561549)
6342185508,,,,fire_hydrant,,POINT (121.07061370000001 14.6561584)
2672498051,,,,fire_hydrant,,POINT (121.0705188 14.6561841)
2672542478,,,,fire_hydrant,,POINT (121.0623056 14.6573056)
10855569663,,,,fire_hydrant,,POINT (121.06889120000001 14.657459900000001)
2379707789,,,,fire_hydrant,,POINT (121.014966 14.638305200000001)
6741791701,,,,fire_hydrant,,POINT (121.0168234 14.643026)
7460803445,water_well,,,,,POINT (121.01652940000001 14.6503887)
1141810398,water_tower,,,,,POINT (121.0253454 14.6574822)
12329944591,,,,fire_hydrant,,POINT (121.0222947 14.6590413)
4324626293,,,,fire_hydrant,,POINT (121.02954940000001 14.660591)
988515652,water_tower,,,,Magnolia Place Water Tower,"LINESTRING (121.0245417 14.6814996, 121.0245334 14.6814865, 121.0245181 14.6814823, 121.024504 14.6814892, 121.0244983 14.6815035, 121.0245006 14.6815129, 121.0245071 14.6815203, 121.0245162 14.6815242, 121.02453 14.6815223, 121.0245398 14.6815128, 121.0245417 14.6814996)"
9911062517,water_tower,,,,,POINT (121.0257212 14.687383500000001)
10052492290,water_tower,,,,,POINT (121.02568430000001 14.687401000000001)
5645882670,water_tower,,,,,POINT (121.030291 14.707624000000001)
11442429562,,,,fire_hydrant,,POINT (121.05311940000001 14.665031)
812389875,water_tower,,,,,"LINESTRING (121.057565 14.6665111, 121.0575529 14.666507, 121.0575445 14.6664976, 121.0575421 14.6664854, 121.0575463 14.6664737, 121.0575561 14.6664656, 121.0575687 14.6664632, 121.0575808 14.6664673, 121.0575892 14.6664768, 121.0575916 14.666489, 121.0575873 14.6665007, 121.0575776 14.6665088, 121.057565 14.6665111)"
12086530712,,,,fire_hydrant,,POINT (121.0565454 14.6678163)
10083165382,,,,fire_hydrant,,POINT (121.0570333 14.673543)
10081010186,,,,fire_hydrant,,POINT (121.05088300000001 14.6769414)
4784311735,water_tower,,,,,POINT (121.05939430000001 14.6771191)
10080908537,water_tower,,,,,POINT (121.0558592 14.679868800000001)
10091442417,,,,fire_hydrant,,POINT (121.0600119 14.6875858)
10076094634,,,,fire_hydrant,,POINT (121.0515737 14.6951339)
9828332495,water_tower,,,,,POINT (121.05665710000001 14.6964377)
5512933631,,,,fire_hydrant,,POINT (121.045377 14.6661736)
12065681911,,,,fire_hydrant,,POINT (121.03851060000001 14.6765924)
10048484054,,,,fire_hydrant,,POINT (121.0385365 14.683022900000001)
3812153566,water_tower,,,,,POINT (121.0326778 14.690886500000001)
14628337,water_works,,,,Bagbag Pumping Station and Reservoir,"POLYGON ((121.0436138 14.6986107, 121.0441829 14.6991949, 121.0445355 14.6995277, 121.0459471 14.6981188, 121.0462273 14.6978556, 121.0459138 14.6975559, 121.0442713 14.6959934, 121.0441835 14.6959098, 121.0432757 14.6950455, 121.0431828 14.6951415, 121.0419457 14.6963272, 121.0415777 14.6966679, 121.0422782 14.6973363, 121.0436138 14.6986107))"
,reservoir_covered,,,,,"POLYGON ((121.044783 14.6971962, 121.0439775 14.6964229, 121.0428415 14.6975301, 121.043647 14.6983034, 121.044783 14.6971962))"
,reservoir_covered,,,,,"POLYGON ((121.0445335 14.6991955, 121.0456789 14.6980696, 121.0449252 14.6973509, 121.0437316 14.6984172, 121.0445335 14.6991955))"
10102560573,water_tower,,,,,POINT (121.03931530000001 14.710356500000001)
2508923159,water_tower,,,,Nabigla Po Water Silo,POINT (121.03107840000001 14.7117432)
2508972872,water_tower,,,,Kasama Po Water Tower,POINT (121.03165310000001 14.7124059)
7891831487,water_tower,,,,,POINT (121.05276740000001 14.6990584)
1461996555,water_tower,,,,,POINT (121.05512320000001 14.7253606)
14716633,water_works,,,,Binugsuk Reservoir,"POLYGON ((121.0486967 14.7301754, 121.0486937 14.7300679, 121.0481479 14.7300645, 121.0481383 14.731142, 121.0481702 14.7311595, 121.0483825 14.7312758, 121.0485448 14.7312784, 121.0485904 14.731305, 121.0487141 14.731293, 121.0486967 14.7301754))"
1688073757,water_tower,,,,,POINT (121.0572743 14.738035700000001)
5650875373,water_tower,,,,,POINT (121.0521363 14.740081100000001)
10117693019,water_tower,,,,,POINT (121.05181350000001 14.7420302)
11878373637,water_tower,,,,,POINT (121.0535887 14.7767952)
8253957187,storage_tank,,,,,POINT (121.04789960000001 14.7873613)
,water_tower,,,,,"POLYGON ((121.0479499 14.7873653, 121.0479389 14.7873725, 121.0479343 14.7873845, 121.047938 14.7873968, 121.0479484 14.7874047, 121.0479616 14.7874052, 121.0479726 14.787398, 121.0479772 14.787386, 121.0479735 14.7873737, 121.0479631 14.7873658, 121.0479499 14.7873653))"
,water_tower,,,,,"POLYGON ((121.0476279 14.7886536, 121.0476143 14.7886614, 121.0476081 14.7886754, 121.0476116 14.7886903, 121.0476235 14.7887004, 121.0476392 14.7887017, 121.0476527 14.7886939, 121.0476589 14.7886799, 121.0476554 14.788665, 121.0476436 14.788655, 121.0476279 14.7886536))"
2508951802,storage_tank,,,,Northwind Water Tank,POINT (121.03185830000001 14.715515100000001)
5652751494,water_tower,,,,,POINT (121.04601950000001 14.719745000000001)
14713531,water_works,,,,Novaliches Pumping Station and Reservoir,"POLYGON ((121.0347166 14.7276772, 121.0352967 14.7280547, 121.0356005 14.7276662, 121.0351006 14.727353, 121.035007 14.7273011, 121.0347166 14.7276772))"
1135229689,water_tower,,,,,"LINESTRING (121.0372039 14.7798738, 121.0372062 14.779798, 121.0372921 14.7798003, 121.0372898 14.7798761, 121.0372039 14.7798738)"
1772574597,water_tower,,,,,POINT (121.0447491 14.7819078)
11879303836,water_tower,,,,,POINT (121.03545430000001 14.7825436)
1301675277,water_tower,,,,,"LINESTRING (121.0360779 14.7922043, 121.0361 14.7922085, 121.0361193 14.7922198, 121.0361335 14.7922367, 121.036141 14.7922573, 121.0361408 14.792279, 121.0361329 14.7922995, 121.0361184 14.7923162, 121.0361007 14.7923264, 121.0360805 14.7923308, 121.0360599 14.7923289, 121.0360409 14.7923209, 121.0360255 14.7923076, 121.0360152 14.7922903, 121.0360109 14.7922707, 121.0360132 14.7922508, 121.0360217 14.7922326, 121.0360358 14.7922179, 121.0360556 14.7922075, 121.0360779 14.7922043)"
351299377,water_tower,,,,Water Tank,"LINESTRING (121.0421056 14.7977566, 121.0421157 14.7977518, 121.0421269 14.7977509, 121.0421377 14.7977539, 121.0421467 14.7977605, 121.0421526 14.7977697, 121.0421547 14.7977804, 121.0421526 14.7977915, 121.0421462 14.7978011, 121.0421366 14.7978077, 121.0421252 14.7978103, 121.0421136 14.7978086, 121.0421024 14.7978018, 121.0420952 14.7977911, 121.0420932 14.7977785, 121.0420969 14.7977662, 121.0421056 14.7977566)"
671278632,water_tower,,,,,"LINESTRING (121.04586 14.7992206, 121.0458516 14.7992229, 121.0458429 14.7992224, 121.0458349 14.7992192, 121.0458283 14.7992136, 121.045824 14.7992063, 121.0458224 14.7991981, 121.0458237 14.7991898, 121.0458276 14.7991824, 121.0458339 14.7991766, 121.0458417 14.799173, 121.0458503 14.7991721, 121.0458588 14.799174, 121.0458661 14.7991784, 121.0458716 14.7991848, 121.0458747 14.7991927, 121.0458749 14.7992011, 121.0458723 14.7992091, 121.0458671 14.7992159, 121.04586 14.7992206)"
1157696504,reservoir_covered,,,,Reservoir No. 89,"LINESTRING (121.0324985 14.8003891, 121.0324209 14.8002223, 121.0325702 14.8001573, 121.0326478 14.8003242, 121.0324985 14.8003891)"
1477519700,water_tower,,,,,POINT (121.14200690000001 14.603893000000001)
6348717379,water_tower,,,,,POINT (121.15381740000001 14.604309200000001)
4432762316,water_tower,,,,,POINT (121.16261420000001 14.604503000000001)
7621191809,water_tower,,,,,POINT (121.1524227 14.607832)
2399231873,water_tower,,,,,POINT (121.147683 14.6199297)
12013433849,,,,fire_hydrant,,POINT (121.12999620000001 14.635760000000001)
8925792784,water_tower,,,,,POINT (121.1303632 14.648415300000002)
12024323265,,,,fire_hydrant,,POINT (121.1297559 14.653440900000001)
7365830030,water_tower,,,,,POINT (121.1418977 14.6671157)
11330534618,water_tower,,,,,POINT (121.13009670000001 14.694888100000002)
12014607139,,,,fire_hydrant,,POINT (121.12114570000001 14.649131100000002)
6735715886,,,,fire_hydrant,,POINT (121.1058454 14.649507700000001)
6971033074,,,,fire_hydrant,,POINT (121.09789230000001 14.6499848)
12014714067,,,,fire_hydrant,,POINT (121.11770560000001 14.6501751)
7451372151,,,,fire_hydrant,,POINT (121.1026815 14.650445800000002)
6600833603,,,,fire_hydrant,,POINT (121.1137767 14.6542928)
12016546047,,,,fire_hydrant,,POINT (121.12220330000001 14.6556297)
7817221677,water_tower,,,,,POINT (121.122331 14.6568874)
12011729681,,,,fire_hydrant,,POINT (121.11842270000001 14.657261)
12005739006,,,,fire_hydrant,,POINT (121.10842380000001 14.657375900000002)
7455811344,,,,fire_hydrant,,POINT (121.10384690000001 14.657641300000002)
12024328918,,,,fire_hydrant,,POINT (121.1236298 14.6579215)
12025103219,,,,fire_hydrant,,POINT (121.1171592 14.6591704)
10246189504,,,,fire_hydrant,,POINT (121.11840660000001 14.6613558)
10248178451,,,,fire_hydrant,,POINT (121.10565170000001 14.6620895)
12025290349,,,,fire_hydrant,,POINT (121.1261827 14.6623733)
12027845823,,,,fire_hydrant,,POINT (121.1072201 14.662717200000001)
12027194928,,,,fire_hydrant,,POINT (121.1261625 14.665538900000001)
10248132209,,,,fire_hydrant,,POINT (121.1070612 14.666022000000002)
12030206173,,,,fire_hydrant,,POINT (121.1010408 14.6662368)
16617362,water_works,,,,,"POLYGON ((121.0801481 14.6554155, 121.0798494 14.6554147, 121.079618 14.6555687, 121.0793381 14.6559125, 121.0794193 14.656238, 121.0793038 14.6566104, 121.0792784 14.6566832, 121.0790204 14.6566589, 121.0788108 14.6565598, 121.0787498 14.6566429, 121.0790308 14.656722, 121.0793394 14.6567765, 121.0794882 14.6567663, 121.0796366 14.6562557, 121.0795861 14.6558658, 121.0797454 14.6556231, 121.0799598 14.6555974, 121.0800783 14.6556294, 121.0803822 14.6557219, 121.0804417 14.6555104, 121.0801481 14.6554155))"
8663725996,,,,fire_hydrant,,POINT (121.08284090000001 14.659607300000001)
6984037679,,,,fire_hydrant,,POINT (121.08195380000001 14.6609104)
6340795997,,,,fire_hydrant,,POINT (121.0890478 14.6625437)
8639641072,,,,fire_hydrant,,POINT (121.082926 14.664628)
9366386262,,,,fire_hydrant,,POINT (121.08079780000001 14.665206000000001)
5767004254,,,,fire_hydrant,,POINT (121.07905640000001 14.6670197)
5767004953,,,,fire_hydrant,,POINT (121.0795137 14.6670867)
5330828121,,,,fire_hydrant,,POINT (121.0782578 14.6680126)
5627958532,,,,fire_hydrant,,POINT (121.08016300000001 14.671553000000001)
5770193154,water_tower,,,,,POINT (121.11097710000001 14.668879100000002)
5761886951,water_well,,,,,POINT (121.111118 14.669658400000001)
9750849211,,,,fire_hydrant,,POINT (121.11135580000001 14.674625)
11941438873,,,,fire_hydrant,,POINT (121.11380310000001 14.675355000000001)
276933724,water_tower,,,,,"LINESTRING (121.1021211 14.6757716, 121.1021337 14.6757668, 121.1021471 14.6757671, 121.1021594 14.6757723, 121.1021688 14.6757817, 121.1021737 14.6757939, 121.1021734 14.6758069, 121.102168 14.6758188, 121.1021582 14.6758278, 121.1021457 14.6758326, 121.1021322 14.6758323, 121.1021199 14.675827, 121.1021106 14.6758176, 121.1021057 14.6758055, 121.102106 14.6757925, 121.1021114 14.6757806, 121.1021211 14.6757716)"
11941449771,,,,fire_hydrant,,POINT (121.10925510000001 14.675834300000002)
11941449770,,,,fire_hydrant,,POINT (121.11240360000001 14.676903600000001)
11306283278,water_tower,,,,,POINT (121.12230740000001 14.6791359)
2975682289,water_tower,,,,,POINT (121.12721130000001 14.6960274)
281239786,water_tower,,,,,"LINESTRING (121.1257584 14.6966969, 121.1257647 14.6967038, 121.1257682 14.6967124, 121.1257683 14.6967216, 121.1257653 14.6967304, 121.1257593 14.6967375, 121.1257511 14.6967423, 121.1257418 14.6967441, 121.1257323 14.6967427, 121.125724 14.6967382, 121.1257177 14.6967313, 121.1257143 14.6967227, 121.1257141 14.6967135, 121.1257172 14.6967047, 121.1257231 14.6966976, 121.1257313 14.6966928, 121.1257407 14.696691, 121.1257501 14.6966924, 121.1257584 14.6966969)"
2672531531,,,,fire_hydrant,,POINT (121.0622469 14.6574714)
2672504785,,,,fire_hydrant,,POINT (121.0688645 14.6575216)
5219701748,,,,fire_hydrant,,POINT (121.0727727 14.6582185)
12072599353,,,,fire_hydrant,,POINT (121.06842060000001 14.6594914)
3665601494,water_tower,,,,,POINT (121.06181120000001 14.666077300000001)
1354466148,water_tower,,,,,POINT (121.06269270000001 14.708328300000002)
5655862448,water_tower,,,,,POINT (121.0663533 14.7096028)
2850345801,water_tower,,,,,POINT (121.0725922 14.710002300000001)
278404862,water_works,,,,Intake Overflow Tower,"LINESTRING (121.0763572 14.7134232, 121.076354 14.7134335, 121.0763476 14.7134425, 121.0763386 14.713449, 121.076328 14.7134524, 121.0763167 14.7134524, 121.0763061 14.713449, 121.0762971 14.7134425, 121.0762906 14.7134336, 121.0762873 14.7134225, 121.076288 14.7134109, 121.0762928 14.7134002, 121.0763009 14.7133917, 121.0763116 14.7133863, 121.0763234 14.7133846, 121.0763352 14.713387, 121.0763455 14.7133931, 121.076353 14.7134021, 121.0763569 14.7134124, 121.0763572 14.7134232)"
678884781,water_works,,,,,"LINESTRING (121.0750779 14.713842, 121.0750742 14.7138543, 121.0750668 14.7138649, 121.0750563 14.7138727, 121.0750438 14.7138769, 121.0750305 14.7138771, 121.075018 14.7138732, 121.0750072 14.7138657, 121.0749994 14.7138553, 121.0749953 14.7138422, 121.0749961 14.7138285, 121.0750015 14.7138158, 121.0750109 14.7138056, 121.0750234 14.7137991, 121.0750374 14.713797, 121.0750514 14.7137996, 121.0750637 14.7138066, 121.0750726 14.7138172, 121.0750773 14.7138292, 121.0750779 14.713842)"
678884782,water_works,,,,,"LINESTRING (121.0742627 14.7145164, 121.074259 14.7145287, 121.0742515 14.7145393, 121.074241 14.7145471, 121.0742286 14.7145512, 121.0742153 14.7145514, 121.0742027 14.7145475, 121.0741919 14.71454, 121.0741842 14.7145296, 121.0741801 14.7145165, 121.0741808 14.7145029, 121.0741862 14.7144902, 121.0741957 14.71448, 121.0742082 14.7144735, 121.0742222 14.7144714, 121.0742361 14.714474, 121.0742484 14.714481, 121.0742574 14.7144916, 121.0742621 14.7145036, 121.0742627 14.7145164)"
317336192,water_works,,,,La Mesa Water Treatment Plant 1,"LINESTRING (121.0675816 14.7155388, 121.0676767 14.7131561, 121.0686565 14.7120162, 121.0690626 14.7117972, 121.069292 14.7119476, 121.0712344 14.7136245, 121.0722749 14.7141517, 121.0726477 14.7144296, 121.0730094 14.7147301, 121.0730124 14.7158881, 121.0729784 14.7159679, 121.0727975 14.716312, 121.0720931 14.7167849, 121.071236 14.7177588, 121.0701109 14.7167574, 121.0688851 14.7165421, 121.0675816 14.7155388)"
,water_works,,,,Sedimentation tank,"POLYGON ((121.0677745 14.7155571, 121.0685696 14.7162162, 121.0685899 14.716225, 121.0686154 14.7162266, 121.0686397 14.7162103, 121.069187 14.7155704, 121.0691691 14.7155222, 121.0679539 14.7144125, 121.0679372 14.7144003, 121.067913 14.7143914, 121.0678849 14.7143938, 121.0678688 14.7144015, 121.0677655 14.7145371, 121.0677534 14.7145631, 121.0677405 14.7154613, 121.0677475 14.7155059, 121.0677745 14.7155571))"
117315406,water_works,,,,Filtering facility,"LINESTRING (121.0698296 14.7153297, 121.0706119 14.714456, 121.0720038 14.715607, 121.0712822 14.7164354, 121.0712136 14.7165067, 121.0698296 14.7153297)"
317336198,water_works,,,,La Mesa Water Treatment Plant 2,"LINESTRING (121.0702836 14.7228385, 121.0687643 14.7214113, 121.0686909 14.7210719, 121.068741 14.7208107, 121.0696548 14.7198483, 121.0710214 14.7196533, 121.0715709 14.7200873, 121.0718867 14.7218913, 121.0714817 14.7221628, 121.0711833 14.7221453, 121.0707614 14.7224372, 121.0702836 14.7228385)"
,water_tower,,,,,"POLYGON ((121.0662376 14.7336111, 121.0662205 14.7336309, 121.0662186 14.7336567, 121.0662328 14.7336786, 121.0662576 14.7336882, 121.0662835 14.7336819, 121.0663006 14.7336621, 121.0663025 14.7336364, 121.0662883 14.7336145, 121.0662635 14.7336048, 121.0662376 14.7336111))"
742762588,pipeline,,,,,"LINESTRING (121.069355 14.7356272, 121.0692344 14.7355988, 121.0688696 14.7356045, 121.0681548 14.7355846, 121.0674194 14.7355874)"
5625229881,water_tower,,,,,POINT (121.0610305 14.7369619)
678884791,reservoir_covered,,,,,"LINESTRING (121.075186 14.7376584, 121.0757784 14.7381615, 121.0761489 14.7377535, 121.0755566 14.7372504, 121.075186 14.7376584)"
5649185278,water_tower,,,,,POINT (121.07182370000001 14.7381966)
5447011621,,,,fire_hydrant,,POINT (121.0825877 14.672200400000001)
7973305324,water_tower,,,,,POINT (121.08102500000001 14.6728424)
276917199,water_tower,,,,,"LINESTRING (121.0902496 14.6751056, 121.0902613 14.6751123, 121.0902691 14.675123, 121.0902717 14.6751359, 121.0902686 14.6751487, 121.0902605 14.6751592, 121.0902486 14.6751655, 121.0902351 14.6751667, 121.0902223 14.6751624, 121.0902124 14.6751535, 121.0902071 14.6751414, 121.0902073 14.6751283, 121.090213 14.6751164, 121.0902232 14.6751078, 121.0902362 14.675104, 121.0902496 14.6751056)"
276917468,water_tower,,,,,"LINESTRING (121.0918825 14.6753606, 121.0918952 14.675368, 121.0919038 14.6753797, 121.0919066 14.6753938, 121.0919033 14.6754078, 121.0918944 14.6754193, 121.0918814 14.6754263, 121.0918666 14.6754275, 121.0918526 14.6754229, 121.0918417 14.6754131, 121.0918359 14.6753999, 121.0918361 14.6753855, 121.0918424 14.6753725, 121.0918536 14.6753631, 121.0918678 14.6753589, 121.0918825 14.6753606)"
11332432150,water_tower,,,,,POINT (121.0903224 14.676672700000001)
