osm_id,amenity,building,healthcare,name,geometry
,clinic,yes,midwife,Calangain Health Center,"POLYGON ((120.5545743 14.8915646, 120.5545332 14.8915009, 120.5544715 14.8915379, 120.5545126 14.8916018, 120.5545743 14.8915646))"
,clinic,clinic,midwife,Lourdes Health Center,"POLYGON ((120.5356937 14.8928084, 120.5357613 14.8927067, 120.535665 14.8926468, 120.5355973 14.8927485, 120.5356937 14.8928084))"
,clinic,yes,clinic,Mendiola Healthhub Physical Therapy Clinic,"POLYGON ((120.5413267 14.8967969, 120.5413604 14.8968276, 120.5414175 14.8967693, 120.5413838 14.8967385, 120.5413267 14.8967969))"
,clinic,yes,midwife;clinic,Well Family Midwife Clinic,"POLYGON ((120.5420232 14.8975793, 120.5420681 14.8975228, 120.5420297 14.8974944, 120.5419848 14.8975507, 120.5420232 14.8975793))"
,hospital,,,Bataan Peninsula Medical Center,"POLYGON ((120.4607441 14.8696311, 120.4609109 14.8689503, 120.4610042 14.8686751, 120.4606207 14.8685364, 120.4604249 14.8691683, 120.4606354 14.8692357, 120.4605684 14.8695993, 120.4607441 14.8696311))"
8086601651,clinic,,clinic;midwife,Santo Niño Health Center,POINT (120.5024796 14.871730200000002)
,clinic,yes,midwife;clinic,San Rafael (Baruya) Health Center,"POLYGON ((120.5330307 14.8756557, 120.5329854 14.8756032, 120.532914 14.8756606, 120.5329594 14.8757133, 120.5330307 14.8756557))"
8086621541,clinic,,midwife;clinic,Prado Siongco Health Center,POINT (120.51595700000001 14.879694100000002)
,clinic,clinic,doctors;clinic,Rural Health Unit III,"POLYGON ((120.5220147 14.8857843, 120.5219223 14.885689, 120.5218819 14.8857254, 120.5219743 14.8858207, 120.5220147 14.8857843))"
,clinic,yes,midwife,Santiago Health Center,"POLYGON ((120.5206136 14.8977414, 120.5205827 14.8976865, 120.5205059 14.897727, 120.5205369 14.8977819, 120.5206136 14.8977414))"
8046521117,clinic,,clinic;midwife,San Pedro Saug Health Center,POINT (120.5240301 14.913680300000001)
,clinic,clinic,midwife,San Pedro Palcarangan Health Center,"POLYGON ((120.5206887 14.9231431, 120.5206855 14.9231847, 120.520792 14.9231922, 120.520798 14.9231139, 120.5207045 14.9231072, 120.5207017 14.923144, 120.5206887 14.9231431))"
,dentist,clinic,dentist,Fashion Smile Dental Clinic,"POLYGON ((120.5226417 14.9236986, 120.5226573 14.9238488, 120.5227371 14.9238411, 120.5227216 14.9236909, 120.5226417 14.9236986))"
,clinic,clinic,midwife;clinic,San Pablo 1st Health Center,"POLYGON ((120.5205216 14.9271725, 120.5204235 14.9272074, 120.5204584 14.9272998, 120.5205566 14.927265, 120.5205216 14.9271725))"
12686495061,clinic,,clinic,Magante Diagnostic Clinic,POINT (120.87729010000001 14.196722200000002)
7357770986,hospital,,hospital,M. V. Santiago Medical & Diagnostic Center,POINT (120.8767818 14.196987)
,,hospital,,,"POLYGON ((120.8768281 14.1970828, 120.8768539 14.1969217, 120.8767332 14.1969035, 120.8767074 14.1970646, 120.8768281 14.1970828))"
931547227,doctors,,doctor,CvSU Infirmary,POINT (120.87996070000001 14.197545400000001)
,clinic,house,dialysis,Calumpang Cerca Dialysis Center,"POLYGON ((120.8663811 14.2124149, 120.8664257 14.2122952, 120.8662367 14.2122289, 120.866192 14.2123486, 120.8663811 14.2124149))"
,,hospital,,,"POLYGON ((120.8428269 14.2244669, 120.8427385 14.2243765, 120.8426607 14.224448, 120.8427492 14.2245384, 120.8428269 14.2244669))"
,,hospital,,,"POLYGON ((120.8428622 14.2244605, 120.8427562 14.2245749, 120.8428712 14.2246749, 120.8429772 14.2245605, 120.8428622 14.2244605))"
,,hospital,,,"POLYGON ((120.8694979 14.2753834, 120.8695695 14.2753149, 120.8697084 14.2751819, 120.8695918 14.2750675, 120.8693813 14.2752689, 120.8694979 14.2753834))"
,,hospital,,,"POLYGON ((120.8694718 14.2757193, 120.8695368 14.2755997, 120.8693256 14.2754918, 120.8692606 14.2756114, 120.8694718 14.2757193))"
9347890,,hospital,,,"POLYGON ((120.8702803 14.275504, 120.8701186 14.2758629, 120.870268 14.2759261, 120.8702815 14.275896, 120.8703162 14.275819, 120.8705564 14.2759206, 120.8706559 14.2756995, 120.8707671 14.2754528, 120.8703776 14.275288, 120.8702803 14.275504), (120.8703833 14.2756718, 120.8704532 14.2754997, 120.8705858 14.2755503, 120.8705159 14.2757224, 120.8703833 14.2756718))"
1308919405,hospital,,,Dayrit Derma Clinic,POINT (120.9759075 14.245817700000002)
,,hospital,,,"POLYGON ((120.9759307 14.245914, 120.975936 14.2458035, 120.9758548 14.2457998, 120.9758494 14.2459103, 120.9759307 14.245914))"
17331105,clinic,,clinic,Jose P. Rizal Memorial Foundation Infirmary,"POLYGON ((120.9721784 14.259879, 120.9721233 14.2601432, 120.9722453 14.2601562, 120.9722105 14.2603395, 120.9726067 14.2604616, 120.97294 14.2605644, 120.9732284 14.2596467, 120.9722319 14.259622, 120.9721784 14.259879))"
,clinic,yes,birthing_centre,Norma Viña's Maternity Lying-in Clinic,"POLYGON ((120.9607075 14.2834634, 120.9607537 14.2833568, 120.9606786 14.2833535, 120.9606361 14.2834364, 120.9607075 14.2834634))"
,clinic,yes,,Sampaloc 1 Health Center,"POLYGON ((120.9561996 14.2966355, 120.9562776 14.2966767, 120.9563184 14.2966044, 120.9562404 14.2965631, 120.9561996 14.2966355))"
8204541,hospital,,,Asia Medic Family Hospital and Medical Center,"POLYGON ((120.9564461 14.2990884, 120.9564235 14.2993137, 120.9564795 14.299316, 120.9567058 14.2992208, 120.9568358 14.2991662, 120.9568237 14.2991359, 120.9567928 14.299051, 120.9567691 14.2989861, 120.9567689 14.2988252, 120.9567336 14.2987153, 120.9565029 14.2986891, 120.9564805 14.2988262, 120.9564461 14.2990884))"
,,hospital,,,"POLYGON ((120.9567542 14.2990874, 120.9566116 14.2991466, 120.9566195 14.2990813, 120.9566418 14.299081, 120.9566628 14.2990736, 120.9566802 14.29906, 120.956692 14.2990415, 120.9566969 14.2990204, 120.9566948 14.2990006, 120.9566868 14.2989823, 120.9566734 14.2989673, 120.9566559 14.2989568, 120.956636 14.298952, 120.9566549 14.2988049, 120.9566337 14.2988029, 120.9565647 14.2987964, 120.9565428 14.2987944, 120.9565395 14.2988206, 120.9564795 14.2992909, 120.9567893 14.2991664, 120.9567542 14.2990874))"
9352769058,clinic,,,,POINT (120.9534866 14.300652500000002)
8059036571,clinic,,clinic,Lynderm,POINT (120.9571897 14.300889600000001)
,clinic,,clinic,Maxicare,"POLYGON ((120.9539411 14.3010797, 120.953647 14.3009577, 120.9536078 14.3010472, 120.9538022 14.3011269, 120.9537279 14.3012945, 120.953781 14.3013166, 120.9538345 14.3013388, 120.9539387 14.3010854, 120.9539411 14.3010797))"
15916119,hospital,,hospital,Korea-Philippines Friendship Hospital Building,"POLYGON ((120.8708659 14.2755126, 120.8708873 14.2753541, 120.8708578 14.2752592, 120.8704616 14.2750617, 120.8700585 14.275987, 120.8705359 14.2761906, 120.8708659 14.2755126))"
,,hospital,,,"POLYGON ((120.8696086 14.2757782, 120.8696559 14.2757722, 120.8696576 14.2756791, 120.8695368 14.2756166, 120.8694839 14.2757154, 120.8696086 14.2757782))"
,,hospital,,,"POLYGON ((120.8699412 14.2758668, 120.8699381 14.2756916, 120.8696612 14.2756962, 120.8696643 14.2758713, 120.8699412 14.2758668))"
8347945987,doctors,,doctor,,POINT (120.86972600000001 14.2758207)
,,hospital,,,"POLYGON ((120.8698326 14.2760501, 120.8698833 14.2759519, 120.8697291 14.275877, 120.8697142 14.2759057, 120.8695982 14.2758494, 120.8695623 14.2759188, 120.8698326 14.2760501))"
15916120,hospital,,hospital,General Emilio Aguinaldo Memorial Hospital,"POLYGON ((120.8705359 14.2761906, 120.8700585 14.275987, 120.8704616 14.2750617, 120.869974 14.2748186, 120.8696106 14.2750226, 120.8691124 14.2755256, 120.8686651 14.2765069, 120.8684894 14.2766473, 120.8685489 14.2767143, 120.8694164 14.2770833, 120.8695527 14.2768011, 120.8699184 14.2769566, 120.869857 14.2771107, 120.8700565 14.2771942, 120.8705359 14.2761906))"
,,hospital,,KPFH Medical Arts Center,"POLYGON ((120.8704681 14.2761458, 120.8705213 14.2760259, 120.8702875 14.2759285, 120.8702344 14.2760484, 120.8704681 14.2761458))"
,,hospital,,,"POLYGON ((120.8690561 14.2769083, 120.8691454 14.276731, 120.8694382 14.2768695, 120.8695333 14.2766809, 120.869189 14.276518, 120.8692066 14.276483, 120.8695114 14.2766272, 120.8695989 14.2764534, 120.8692861 14.2763054, 120.8692972 14.2762835, 120.8696358 14.2764437, 120.8697301 14.2762566, 120.8694991 14.2761473, 120.8695288 14.2760885, 120.8696844 14.2761621, 120.8697559 14.2760201, 120.8695497 14.2759225, 120.8696058 14.275811, 120.8693451 14.2756877, 120.8693267 14.2757242, 120.8694729 14.2757934, 120.8693653 14.2760071, 120.8690867 14.2758753, 120.869012 14.2760235, 120.869285 14.2761526, 120.8692243 14.2762731, 120.8689585 14.2761473, 120.8688811 14.2763011, 120.8691571 14.2764317, 120.8690175 14.2767089, 120.8688082 14.2766099, 120.8687345 14.2767562, 120.8690561 14.2769083))"
,,hospital,,,"POLYGON ((120.8701934 14.2764644, 120.8702615 14.2763376, 120.8700469 14.2762293, 120.8699787 14.2763561, 120.8701934 14.2764644))"
,,hospital,,General Emilio Aguinaldo Memorial Hospital Emergency Building,"POLYGON ((120.8702739 14.2765736, 120.8704521 14.2762501, 120.8703466 14.2761955, 120.8701939 14.2764727, 120.8701831 14.2764671, 120.8701576 14.2765134, 120.8702739 14.2765736))"
,,hospital,,Treceño Medical Pavillion,"POLYGON ((120.8701183 14.2765121, 120.8699695 14.2764409, 120.8698953 14.2765867, 120.8699279 14.2766023, 120.8698423 14.2767705, 120.8699585 14.2768261, 120.8700297 14.2766862, 120.8701819 14.276759, 120.8702426 14.2766399, 120.8700903 14.276567, 120.8701183 14.2765121))"
,,hospital,,,"POLYGON ((120.8697765 14.2772523, 120.8699027 14.2769889, 120.8697772 14.2769324, 120.8696509 14.2771957, 120.8697765 14.2772523))"
,,hospital,,Psychiatric Hospital,"POLYGON ((120.8692606 14.2772655, 120.8693271 14.2771071, 120.8691112 14.2770221, 120.8690448 14.2771805, 120.8692606 14.2772655))"
9349268,hospital,,hospital,Cavite Center for Mental Health,"POLYGON ((120.8693129 14.2774678, 120.8695048 14.2775494, 120.8696713 14.2776202, 120.8697253 14.277501, 120.8698783 14.277566, 120.8700565 14.2771942, 120.869857 14.2771107, 120.8699184 14.2769566, 120.8695527 14.2768011, 120.8694164 14.2770833, 120.8685489 14.2767143, 120.8683476 14.2771589, 120.8692744 14.277553, 120.8693129 14.2774678))"
,,hospital,,,"POLYGON ((120.8696679 14.2776001, 120.8697108 14.2775054, 120.8694574 14.2773975, 120.8694145 14.2774922, 120.8696679 14.2776001))"
,hospital,,hospital,ERS Clinic,"POLYGON ((120.8697924 14.2776732, 120.8698294 14.2775917, 120.8697164 14.2775435, 120.8696794 14.277625, 120.8697924 14.2776732))"
,clinic,yes,clinic,ERS Maternity Clinic,"POLYGON ((120.8696787 14.2778284, 120.8697169 14.2778466, 120.8697532 14.2777762, 120.8697381 14.2777716, 120.8697254 14.2777615, 120.8697227 14.2777464, 120.8697248 14.2777345, 120.869566 14.277667, 120.8695403 14.2776694, 120.8695251 14.2777036, 120.8694469 14.2776663, 120.8695048 14.2775494, 120.8693129 14.2774678, 120.8692452 14.2776454, 120.8696719 14.2778418, 120.8696787 14.2778284))"
,,hospital,,Gentri Medical Center and Hospital,"POLYGON ((120.9068472 14.2892279, 120.9069001 14.2892387, 120.9069349 14.2893099, 120.9072606 14.2893762, 120.9072729 14.2893191, 120.9073084 14.2891557, 120.9069537 14.2890833, 120.9069512 14.2890355, 120.9069416 14.2888523, 120.9068772 14.2888393, 120.9068373 14.289012, 120.9068269 14.2890574, 120.9065553 14.2890019, 120.9065208 14.2891615, 120.9068472 14.2892279))"
,hospital,,hospital,Gentri Medical Center and Hospital,"POLYGON ((120.9073739 14.2890824, 120.9069829 14.288996, 120.9069613 14.2888415, 120.9068692 14.2888213, 120.9068549 14.2888857, 120.9062659 14.2887651, 120.9062737 14.2889965, 120.9063123 14.2890994, 120.9063569 14.2891603, 120.9064486 14.2892295, 120.9065275 14.2892854, 120.9066065 14.2893152, 120.9073665 14.2894665, 120.9073739 14.2890824))"
,,hospital,,,"POLYGON ((120.9038102 14.2910992, 120.9038445 14.2911123, 120.9040092 14.2911753, 120.9041491 14.290832, 120.9040772 14.2908045, 120.9039686 14.2907629, 120.9039141 14.290742, 120.903951 14.2906513, 120.9039029 14.2906329, 120.9037261 14.291067, 120.9038102 14.2910992))"
,,hospital,,,"POLYGON ((120.9474067 14.251925, 120.9472942 14.2519246, 120.9472938 14.2520268, 120.9473521 14.252027, 120.9474375 14.2520273, 120.9475143 14.2520276, 120.9475721 14.2520278, 120.9475725 14.2519251, 120.9475425 14.251925, 120.9475425 14.2519094, 120.947703 14.2519099, 120.9477031 14.2518822, 120.9477344 14.2518823, 120.9477346 14.2518253, 120.9477494 14.2518253, 120.947751 14.2513797, 120.9476239 14.2513793, 120.9476224 14.2518249, 120.9476407 14.2518249, 120.9476405 14.2518822, 120.9475621 14.2518819, 120.9475623 14.2518247, 120.9475714 14.2518247, 120.947573 14.2513791, 120.9474563 14.2513787, 120.9474547 14.2518243, 120.9474758 14.2518244, 120.9474756 14.2518818, 120.9473958 14.2518816, 120.947396 14.2518241, 120.9474091 14.2518241, 120.9474107 14.2513785, 120.947286 14.2513781, 120.9472844 14.2518237, 120.9473035 14.2518238, 120.9473033 14.2518815, 120.9472315 14.2518812, 120.9472317 14.2518235, 120.9472455 14.2518236, 120.9472471 14.2513779, 120.9471179 14.2513775, 120.9471164 14.2518231, 120.9471318 14.2518232, 120.9471316 14.2518811, 120.9471161 14.2518811, 120.947116 14.2519086, 120.9474068 14.2519095, 120.9474067 14.251925))"
5192921089,clinic,,clinic,LPU-C Health Services Department,POINT (120.9159257 14.2909512)
,,hospital,,,"POLYGON ((120.9286382 14.2929469, 120.9286445 14.2927587, 120.9288219 14.2927643, 120.928826 14.2926398, 120.928498 14.2926295, 120.9284875 14.2929421, 120.9286382 14.2929469))"
,hospital,,,Cavite Doctor's Medical Center,"POLYGON ((120.9283877 14.2930178, 120.9288651 14.2930243, 120.9288713 14.2925938, 120.9283939 14.2925874, 120.9283877 14.2930178))"
,,hospital,,,"POLYGON ((120.9213008 14.3063972, 120.9213309 14.3063008, 120.9212413 14.3062746, 120.9212112 14.3063709, 120.9213008 14.3063972))"
,,hospital,,,"POLYGON ((120.921319 14.3064013, 120.9213078 14.3064381, 120.9213555 14.3064517, 120.9213609 14.306434, 120.9213665 14.3064152, 120.9214073 14.3064268, 120.9214122 14.3064106, 120.9214347 14.3063365, 120.9213325 14.3063074, 120.9213052 14.3063973, 120.921319 14.3064013))"
,hospital,,,Manuel V. Santos Medical Center & Orthopedic Hospital,"POLYGON ((120.9215058 14.3063474, 120.9212387 14.3062685, 120.9211855 14.3064377, 120.9214526 14.3065166, 120.9215058 14.3063474))"
,doctors,,,Lumubos Medical Clinic,"POLYGON ((120.91827 14.3095446, 120.918179 14.309327, 120.9179653 14.309411, 120.9180564 14.3096286, 120.91827 14.3095446))"
2645897306,doctors,,,Brookside Healthcare & Diagnostics,POINT (120.91592990000001 14.315106900000002)
4202133877,clinic,,,ADB Maternity and Lying Inn,POINT (120.94391680000001 14.3163882)
4487857789,clinic,,clinic,Hemotek Renal Center,POINT (120.9543606 14.301680500000002)
6936370479,clinic,,clinic,Wellpoint Medical Clinic and Diagnostic Center,POINT (120.9562439 14.3023445)
9645614492,clinic,,clinic,SM Dasmariñas Vaccination Facility,POINT (120.95598570000001 14.302448400000001)
9337100296,clinic,,clinic,SM Dasmariñas Vaccination Facility,POINT (120.9557578 14.302471800000001)
5980456590,clinic,,clinic,DASMA-PMP Medical Center,POINT (120.9541686 14.303544)
,hospital,yes,,,"POLYGON ((120.9639626 14.3174905, 120.9640229 14.3173348, 120.9639471 14.3173069, 120.9638868 14.3174626, 120.9639626 14.3174905))"
8789729,hospital,,hospital,Narciso - Fabella Clinic,"POLYGON ((120.9639365 14.3172978, 120.9638696 14.3174647, 120.9639694 14.3175033, 120.9640948 14.3175518, 120.9641665 14.3173829, 120.9639365 14.3172978))"
,hospital,yes,,,"POLYGON ((120.9640851 14.3175384, 120.9641319 14.317424, 120.9640341 14.3173863, 120.9639872 14.3175008, 120.9640851 14.3175384))"
,clinic,,clinic,University Clinic,"POLYGON ((120.962969 14.3212077, 120.9629733 14.3211416, 120.9629087 14.3211354, 120.9629042 14.3211689, 120.9629038 14.3211722, 120.9628999 14.3212006, 120.962969 14.3212077))"
,,hospital,,Pagamutan ng Dasmariñas,"POLYGON ((120.9612361 14.3230324, 120.9612949 14.3231126, 120.9613544 14.3231938, 120.9613975 14.3231981, 120.9614401 14.3232018, 120.9614833 14.3232056, 120.9615258 14.3232098, 120.9615899 14.3231427, 120.9615515 14.3230909, 120.9616294 14.3230103, 120.9616986 14.3230731, 120.961737 14.3230334, 120.9619002 14.3231686, 120.9620164 14.3230462, 120.9618501 14.3229162, 120.9618593 14.3229067, 120.9616116 14.3226821, 120.9615508 14.322745, 120.9614938 14.3226933, 120.961316 14.3228774, 120.9612142 14.3230051, 120.9612361 14.3230324))"
,,hospital,,,"POLYGON ((120.9504446 14.3268739, 120.9505029 14.3270523, 120.9505925 14.3270644, 120.9505127 14.3267552, 120.9504344 14.3267665, 120.9500858 14.3268141, 120.9500733 14.3269148, 120.9504446 14.3268739))"
,clinic,,clinic,Wellcare Clinic And Laboratory (Vita Plus Center),"POLYGON ((120.9502255 14.3271009, 120.9503122 14.327104, 120.950388 14.3271128, 120.9504639 14.3271217, 120.9506113 14.3271403, 120.9505925 14.3270644, 120.9505127 14.3267552, 120.9504344 14.3267665, 120.9500858 14.3268141, 120.9500733 14.3269148, 120.9500612 14.3270032, 120.9500493 14.3270791, 120.9502255 14.3271009))"
,,hospital,,,"POLYGON ((120.9502255 14.3271009, 120.9502377 14.3270261, 120.9500612 14.3270032, 120.9500493 14.3270791, 120.9502255 14.3271009))"
,,hospital,,,"POLYGON ((120.950388 14.3271128, 120.9503973 14.327038, 120.9503217 14.3270278, 120.9503122 14.327104, 120.950388 14.3271128))"
,,hospital,,,"POLYGON ((120.9504639 14.3271217, 120.9504729 14.3270482, 120.9503973 14.327038, 120.950388 14.3271128, 120.9504639 14.3271217))"
,,hospital,,,"POLYGON ((120.9506113 14.3271403, 120.9505925 14.3270644, 120.9505029 14.3270523, 120.9504729 14.3270482, 120.9504639 14.3271217, 120.9506113 14.3271403))"
,,hospital,,"Dr. Paulo C. Campos, M.D. Building","POLYGON ((120.9438058 14.3270878, 120.9433886 14.3270863, 120.9430734 14.3270851, 120.9429382 14.3270845, 120.942938 14.3271282, 120.9429377 14.3271955, 120.9429376 14.3272213, 120.9433873 14.327223, 120.9438053 14.3272246, 120.9438058 14.3270878))"
,,hospital,,Angelo King Medical Research Building,"POLYGON ((120.9426482 14.3272728, 120.9428243 14.3272734, 120.9428246 14.3271951, 120.9428249 14.3271278, 120.9428251 14.3270825, 120.9428099 14.3270825, 120.9427977 14.3270824, 120.9424535 14.3270811, 120.9424525 14.3273404, 120.942648 14.3273412, 120.9426482 14.3272728))"
,,hospital,,,"POLYGON ((120.9438046 14.3273865, 120.9438053 14.3272246, 120.9433873 14.327223, 120.9433866 14.3273849, 120.9438046 14.3273865))"
,,hospital,,,"POLYGON ((120.9470153 14.3273635, 120.9470294 14.3273103, 120.9469469 14.3272898, 120.9469328 14.327343, 120.9470153 14.3273635))"
,,hospital,,,"POLYGON ((120.9433736 14.3273813, 120.9433729 14.3273111, 120.9432734 14.3273099, 120.9432741 14.3273801, 120.9433736 14.3273813))"
,,hospital,,Building 2,"POLYGON ((120.9434192 14.3275259, 120.9434971 14.3275262, 120.943804 14.3275274, 120.9438046 14.3273865, 120.9433866 14.3273849, 120.9431854 14.3273842, 120.9431848 14.327525, 120.9434192 14.3275259))"
,,hospital,,,"POLYGON ((120.9438025 14.327647, 120.9438046 14.3275332, 120.943515 14.3275282, 120.9435129 14.3276421, 120.9438025 14.327647))"
1308847898,clinic,,optometrist,Poblete Optical,POINT (120.93589340000001 14.3276204)
4525647975,clinic,,clinic,Philippine Red Cross - Dasmariñas Branch,POINT (120.94027200000001 14.327639900000001)
,clinic,hospital,clinic,Medical Arts Building,"POLYGON ((120.9433478 14.3279752, 120.9433486 14.3275287, 120.9429258 14.327528, 120.942925 14.3279745, 120.9433478 14.3279752))"
,,hospital,,Dr. T.F. Rivera Hall Building,"POLYGON ((120.9435055 14.3279361, 120.9436585 14.3279367, 120.9436581 14.3280162, 120.9437601 14.3280165, 120.9437603 14.327962, 120.9438042 14.3279622, 120.9438044 14.3279173, 120.9438046 14.3278725, 120.9438048 14.3278274, 120.9438052 14.3277146, 120.9434963 14.3277134, 120.9434184 14.3277131, 120.9433508 14.3277129, 120.9433504 14.3278256, 120.9433499 14.3279355, 120.9435055 14.3279361))"
