osm_id,power,voltage,utility,name,geometry
6002753972,tower,,,,POINT (120.48442820000001 14.7582374)
6002753971,tower,,,,POINT (120.4834744 14.761211200000002)
6002753970,tower,,,,POINT (120.48243550000001 14.764356900000001)
6002753969,tower,,,,POINT (120.48200530000001 14.7669747)
6002753968,tower,,,,POINT (120.48153350000001 14.7701834)
6002753967,tower,,,,POINT (120.48109380000001 14.773113500000001)
6002753966,tower,,,,POINT (120.4806463 14.776047700000001)
11280632328,pole,,,,POINT (120.5028824 14.7614105)
11280632327,pole,,,,POINT (120.50240950000001 14.761417900000001)
4982969947,tower,,,,POINT (120.4909334 14.761594100000002)
11280632319,pole,,,,POINT (120.49808770000001 14.7616516)
11280632318,pole,,,,POINT (120.49791490000001 14.761936700000001)
11280632317,pole,,,,POINT (120.49773330000001 14.762224600000001)
11280632316,pole,,,,POINT (120.49749630000001 14.7626085)
11280632315,pole,,,,POINT (120.49727560000001 14.7629721)
11280632314,pole,,,,POINT (120.49704320000001 14.763368400000001)
1690362337,tower,,,,POINT (120.4900484 14.763742)
10896107472,pole,,,,POINT (120.50902250000001 14.761463000000001)
10896107471,pole,,,,POINT (120.50818890000001 14.761465200000002)
10896107470,pole,,,,POINT (120.5073483 14.7614698)
10896107469,pole,,,,POINT (120.5064751 14.7614788)
10896107467,pole,,,,POINT (120.5056112 14.7615051)
10896107466,pole,,,,POINT (120.505116 14.7615499)
10896107465,pole,,,,POINT (120.50507160000001 14.7621844)
10896107464,pole,,,,POINT (120.5050343 14.7628053)
10896107463,pole,,,,POINT (120.50499920000001 14.7633811)
10896107462,pole,,,,POINT (120.5049525 14.763986200000002)
1690349715,tower,,,,POINT (120.53012460000001 14.7390109)
5090732047,pole,,,,POINT (120.53062560000001 14.7395565)
5090732048,pole,,,,POINT (120.5308397 14.740271600000002)
9162278508,pole,,,,POINT (120.53057190000001 14.7408052)
5090732049,pole,,,,POINT (120.5310539 14.740995600000002)
5090732050,pole,,,,POINT (120.5313974 14.741609500000001)
5090732051,pole,,,,POINT (120.53175540000001 14.742214100000002)
1690349723,tower,,,,POINT (120.5310192 14.7425995)
5090732052,pole,,,,POINT (120.53213330000001 14.7428267)
5090732053,pole,,,,POINT (120.5324963 14.743416400000001)
12919750148,pole,,,,POINT (120.51140350000001 14.739120600000001)
12919750149,pole,,,,POINT (120.5111724 14.739502000000002)
12919750150,pole,,,,POINT (120.510929 14.7399222)
12919750151,pole,,,,POINT (120.5106178 14.740455500000001)
12919750152,pole,,,,POINT (120.51028500000001 14.741033600000002)
12919750153,pole,,,,POINT (120.5100694 14.741412)
12919750154,pole,,,,POINT (120.5098167 14.741853)
12919750155,pole,,,,POINT (120.50952090000001 14.7423804)
12919750156,pole,,,,POINT (120.50898480000001 14.7433309)
12919750157,pole,,,,POINT (120.5086059 14.7439417)
5090732054,pole,,,,POINT (120.5328911 14.743994200000001)
5090731460,pole,,,,POINT (120.53324090000001 14.744624900000002)
5090891200,pole,,,,POINT (120.53362920000001 14.745446600000001)
1690349716,tower,,,,POINT (120.53186380000001 14.746076700000001)
5090891201,pole,,,,POINT (120.5340175 14.746170000000001)
589375385,line,230000,,Hermosa-BCCPP (Line 3),"LINESTRING (120.5749119 14.6314045, 120.5754185 14.6352482, 120.5759378 14.639077, 120.5749785 14.6424271, 120.5746822 14.6434584, 120.5740164 14.645776, 120.5734558 14.6477274, 120.5730633 14.6490936, 120.5725383 14.6509301, 120.572128 14.6523652, 120.5705181 14.6552719, 120.5697583 14.6566403, 120.5689108 14.6581667, 120.5673004 14.6610803, 120.5656837 14.6639803, 120.5639517 14.6662705, 120.5633228 14.6671018, 120.5618936 14.668991, 120.5607708 14.6704714, 120.5599277 14.6715831, 120.558788 14.6730887, 120.5577378 14.674476, 120.5567163 14.6758307, 120.5555209 14.6774011, 120.5545469 14.6786628, 120.5533687 14.6802439, 120.5524015 14.6815184, 120.5513025 14.6829667, 120.5490934 14.6838481, 120.5478369 14.6843494, 120.5459301 14.6850987, 120.5440971 14.6858469, 120.5428333 14.6866661, 120.5409942 14.6879978, 120.5390336 14.6894276, 120.53832 14.6909326, 120.5375574 14.6925411, 120.5363037 14.6951811, 120.5356252 14.6982006, 120.5352473 14.6998903, 120.5348653 14.7015407, 120.5344804 14.7032852, 120.5340897 14.7050374, 120.5334919 14.7077646, 120.5331104 14.7094772, 120.5327972 14.7108959, 120.5324056 14.7126708, 120.5321053 14.7140323, 120.531368 14.7170219, 120.531362 14.7170455, 120.5304674 14.7205678, 120.5293472 14.7241266, 120.5293699 14.7281269, 120.5293316 14.7303011, 120.5293053 14.731796, 120.5292764 14.7333079, 120.5292347 14.7354888, 120.5296382 14.7370857, 120.5301246 14.7390109, 120.5305719 14.7408052, 120.5310192 14.7425995, 120.5318638 14.7460767, 120.5326622 14.749218, 120.5335446 14.7527416, 120.5343814 14.7560691, 120.5351649 14.7592611, 120.535518 14.7609063, 120.5359083 14.7627248, 120.5365788 14.765896, 120.5372476 14.7690473, 120.5377527 14.7708432, 120.5381896 14.7723968, 120.5391277 14.7757457, 120.540251 14.77932, 120.5394786 14.7823333, 120.5391318 14.7836949, 120.5387507 14.7851908, 120.538446 14.7864272, 120.5380468 14.7880471, 120.5373511 14.7909082, 120.5360113 14.7924147, 120.5349527 14.793605, 120.5340632 14.7945994, 120.5325574 14.7962828, 120.5315485 14.7974457, 120.5303891 14.7987203, 120.5293606 14.7998698, 120.5282091 14.8011789, 120.5260714 14.8035964, 120.5239674 14.8059821, 120.5224058 14.8077316, 120.5210687 14.8092378, 120.5197315 14.8107439, 120.5189993 14.8123029, 120.5183031 14.8137852, 120.5174952 14.8155232, 120.5169045 14.8167938, 120.5163719 14.8179684, 120.5155185 14.8198502, 120.5141619 14.8218965, 120.5124309 14.8226664, 120.5111806 14.8232226, 120.5097414 14.823865, 120.5084182 14.8244556, 120.5055399 14.8257565, 120.5026853 14.8269946, 120.5003392 14.8293636, 120.4980562 14.8316968, 120.4974068 14.8336902, 120.4976468 14.8355417, 120.4978972 14.8374729, 120.498204 14.8399906, 120.4985752 14.8428703, 120.4989413 14.8456553, 120.4994304 14.8491529, 120.5002688 14.8510754, 120.5008656 14.8524438, 120.5015406 14.8540274, 120.5021407 14.8554354, 120.5029069 14.8572328, 120.5034585 14.858527, 120.5040348 14.859902, 120.504679 14.8614388)"
5090891202,pole,,,,POINT (120.5343976 14.746860000000002)
5090891203,pole,,,,POINT (120.5347797 14.747595200000001)
5090891204,pole,,,,POINT (120.5351452 14.7483409)
5090891205,pole,,,,POINT (120.53553190000001 14.7490486)
12919750168,pole,,,,POINT (120.50511150000001 14.7498807)
12919750169,pole,,,,POINT (120.50471300000001 14.750549000000001)
12919750170,pole,,,,POINT (120.5043471 14.751185900000001)
12919750171,pole,,,,POINT (120.50391210000001 14.7519211)
10896107493,pole,,,,POINT (120.5258369 14.755714300000001)
10896107494,pole,,,,POINT (120.5272666 14.7557869)
10896107492,pole,,,,POINT (120.52496790000001 14.755924400000001)
10896107491,pole,,,,POINT (120.52449580000001 14.756043700000001)
10896107488,pole,,,,POINT (120.5220711 14.756225200000001)
10896107490,pole,,,,POINT (120.5235892 14.7562356)
1690349735,tower,,,,POINT (120.5326622 14.749218)
5090891206,pole,,,,POINT (120.5359047 14.749786)
5090891207,pole,,,,POINT (120.53629450000001 14.7504951)
5090891208,pole,,,,POINT (120.53666220000001 14.751233500000001)
5090891209,pole,,,,POINT (120.53703820000001 14.7519647)
5090891210,pole,,,,POINT (120.53741020000001 14.752696)
1690349720,tower,,,,POINT (120.53354460000001 14.7527416)
5090891211,pole,,,,POINT (120.5376257 14.753425300000002)
522519989,line,69000,,,"LINESTRING (120.5751054 14.641437, 120.5749007 14.6421979, 120.5746794 14.6429984, 120.5745447 14.6435645, 120.5743877 14.6440276, 120.5742215 14.644513, 120.573995 14.6452909, 120.573774 14.6460534, 120.5735583 14.6468231, 120.5733391 14.647586, 120.5731093 14.6483556, 120.5728865 14.6491356, 120.572662 14.649907, 120.5724286 14.6507006, 120.5722306 14.6513676, 120.5719884 14.6522656, 120.5715955 14.6529658, 120.5711879 14.6537003, 120.5707899 14.6544155, 120.5703898 14.6551345, 120.5699877 14.6558516, 120.569592 14.656565, 120.5692225 14.6572594, 120.5688053 14.6579948, 120.5684075 14.6587183, 120.5682643 14.65898, 120.5680115 14.6594281, 120.5676226 14.6601379, 120.567216 14.6608596, 120.566827 14.6615694, 120.566424 14.6622894, 120.5660265 14.6630137, 120.5655474 14.6636995, 120.5650683 14.6643225, 120.5646944 14.6647817, 120.5640095 14.6655033, 120.5633387 14.6659646, 120.5628151 14.6663084, 120.5622692 14.6666594, 120.5617287 14.6669789, 120.5610254 14.6674781, 120.5602642 14.6679778, 120.5595852 14.6684455, 120.5591032 14.6687637, 120.5587894 14.668985, 120.5581322 14.6693964, 120.5574994 14.6698029, 120.5568304 14.6702726, 120.5562197 14.6708254, 120.5556364 14.6713451, 120.5550165 14.671921, 120.5543886 14.6725151, 120.5537968 14.6730498, 120.5531237 14.6736792, 120.5525738 14.6742094, 120.5519703 14.6747609, 120.5513463 14.6753292, 120.5507346 14.6759028, 120.5501401 14.6764541, 120.5502788 14.677232, 120.5504487 14.6779841, 120.5505899 14.6787768, 120.5507097 14.6794154, 120.5508901 14.6803246, 120.5510303 14.681125, 120.5509773 14.6817497, 120.5513397 14.6826252, 120.55081 14.6828708, 120.5500404 14.683351, 120.5485341 14.6837944, 120.5480197 14.6840469, 120.5477577 14.6841798, 120.546932 14.6844967, 120.5462771 14.6847562, 120.5454794 14.6850814, 120.5446263 14.6854414, 120.5440001 14.6854785, 120.5432233 14.6854887, 120.5424108 14.6855245, 120.541782 14.685536, 120.5411505 14.6855679, 120.5405045 14.6856076, 120.5398498 14.6859441, 120.5392114 14.686307, 120.5390341 14.6863993, 120.5388087 14.6865173, 120.5386704 14.6870403, 120.5383831 14.6872944, 120.5381948 14.6880864, 120.5380118 14.6888434, 120.5378228 14.689626, 120.5376215 14.6904479, 120.5374366 14.6912187, 120.5372455 14.692013, 120.5370625 14.6927976, 120.5368715 14.6935782, 120.5366743 14.6943765, 120.5364812 14.6951866, 120.5364209 14.6957854, 120.5365291 14.6969653, 120.5365678 14.6978246, 120.5365983 14.6987113, 120.5366328 14.6996276, 120.5366348 14.7003983, 120.5366613 14.7012281, 120.536706 14.7020008, 120.5367344 14.7028403, 120.5367507 14.7036386, 120.5367625 14.7042555, 120.5367853 14.7052764, 120.5364865 14.7060157, 120.5361571 14.7067707, 120.5358278 14.7075021, 120.5355107 14.708261, 120.5351774 14.709018, 120.534862 14.70974, 120.5345257 14.7105103, 120.5341978 14.7112791, 120.5338752 14.7120173, 120.5335805 14.7129245, 120.5332275 14.7135061, 120.5329193 14.7142604, 120.5325947 14.7149899, 120.5322217 14.715704, 120.5319629 14.7164385, 120.5317981 14.7168379, 120.5315653 14.71734, 120.5314012 14.7179749, 120.5311934 14.7187109, 120.530983 14.7194359, 120.5307798 14.7201247, 120.5305744 14.7208428, 120.5303695 14.7215655, 120.5301703 14.7222399, 120.5299699 14.7230032, 120.5297435 14.7236996, 120.5295347 14.7244098, 120.5295311 14.7252621, 120.5295433 14.7260995, 120.5295402 14.7269503, 120.5295495 14.727895, 120.5295702 14.7287692, 120.5295591 14.7294795, 120.5295521 14.7303038, 120.5295434 14.731111, 120.5295553 14.7319232, 120.5295413 14.7327636, 120.5295342 14.7334498, 120.5295574 14.7343008, 120.5295734 14.7351462, 120.5295773 14.7359886, 120.5297752 14.7366926, 120.5299717 14.7374238, 120.5301989 14.7381396, 120.5304161 14.7388354, 120.5306256 14.7395565, 120.5308397 14.7402716, 120.5310539 14.7409956, 120.5313974 14.7416095, 120.5317554 14.7422141, 120.5321333 14.7428267, 120.5324963 14.7434164, 120.5328911 14.7439942, 120.5332409 14.7446249, 120.5336292 14.7454466, 120.5340175 14.74617, 120.5343976 14.74686, 120.5347797 14.7475952, 120.5351452 14.7483409, 120.5355319 14.7490486, 120.5359047 14.749786, 120.5362945 14.7504951, 120.5366622 14.7512335, 120.5370382 14.7519647, 120.5374102 14.752696, 120.5376257 14.7534253, 120.5378127 14.7541663, 120.5379469 14.755023, 120.5382116 14.7556535, 120.5384156 14.7563808, 120.5383209 14.757201, 120.5382358 14.7579973, 120.5381649 14.7588077, 120.5381064 14.7595704, 120.5380213 14.7603682, 120.5379209 14.7611743, 120.5378508 14.761951, 120.5377737 14.7627458, 120.5377239 14.7633391, 120.5376307 14.7643239, 120.5375349 14.7651165, 120.5374559 14.7659226, 120.5373665 14.7667839, 120.537304 14.7674952, 120.537245 14.7681536, 120.5374371 14.7689742, 120.5376594 14.7697052, 120.5379013 14.7705269, 120.5381676 14.7713131, 120.5383378 14.7720774, 120.5385614 14.7729127, 120.5387728 14.7737166, 120.5390045 14.7745224, 120.539224 14.7753362, 120.5395257 14.7762332, 120.5397764 14.7769537, 120.5400076 14.7776852, 120.5402527 14.7784122, 120.5404792 14.7791166, 120.5403516 14.7796911, 120.5402784 14.780021, 120.5400731 14.7807757, 120.5398658 14.7815167, 120.5396808 14.7823048, 120.5394814 14.7830624, 120.5392681 14.7838972, 120.539095 14.7846537, 120.5388653 14.785479, 120.5386763 14.7862632, 120.5384837 14.787029, 120.5382865 14.787825, 120.5380711 14.7886347, 120.5378978 14.7892586, 120.5376767 14.7902149, 120.5374998 14.7909847, 120.5364205 14.792194, 120.5357842 14.7928856, 120.5353148 14.7934275, 120.534731 14.7940427, 120.534209 14.7946774, 120.5335926 14.7953101, 120.5330611 14.795935, 120.5325141 14.7965097, 120.5320005 14.7971257, 120.5314196 14.797822, 120.5308868 14.7984406, 120.5303112 14.799067, 120.52993 14.7996818, 120.5290996 14.8004227, 120.5285422 14.8009865, 120.5281317 14.8015282, 120.5275941 14.8021441, 120.5276996 14.8020931, 120.5270442 14.8027621, 120.5265106 14.8033721, 120.5259486 14.8039998, 120.5253926 14.8046197, 120.524861 14.8052043, 120.5243173 14.8058143, 120.5237715 14.8064401, 120.5232358 14.8070756, 120.5226819 14.8076916, 120.5221098 14.8083271, 120.5215396 14.8089705, 120.5210446 14.8095394, 120.5207889 14.8098297, 120.5204886 14.810171, 120.5199337 14.8107882, 120.5195786 14.811531, 120.5192328 14.8122796, 120.5188807 14.8130058, 120.5185483 14.8137131, 120.5181815 14.8144722, 120.5178462 14.815172, 120.517497 14.8159344, 120.5171439 14.8166705, 120.516868 14.8172252, 120.5165806 14.8178479, 120.5163856 14.8183908, 120.5161482 14.8189127, 120.5158362 14.8196173, 120.5156511 14.8204613, 120.5155008 14.8210649, 120.5153602 14.8219159, 120.5151745 14.8227622, 120.5149739 14.8235881, 120.5147804 14.8244556, 120.5145889 14.8252807, 120.5143666 14.8261259, 120.5141472 14.8269686, 120.513939 14.8277893, 120.513714 14.8286399, 120.5134481 14.8296593, 120.5132258 14.8304825, 120.5130285 14.8312805, 120.5128091 14.8321232, 120.5125756 14.8329821, 120.5119881 14.8336327, 120.5113591 14.8343212, 120.510811 14.8349092, 120.510168 14.8355955, 120.5095829 14.8362126, 120.5089654 14.8368743, 120.5083618 14.8375249, 120.5077975 14.8381262, 120.5071883 14.8387902, 120.5066041 14.8394138, 120.5064623 14.8402169, 120.5062123 14.8416333, 120.5060874 14.8424158, 120.5059337 14.8432945, 120.5057868 14.8440787, 120.5056519 14.8448027, 120.505515 14.8455461, 120.5054022 14.8462389, 120.5052915 14.8470018, 120.5051472 14.8477758, 120.5050108 14.8485216, 120.5048987 14.8492722, 120.5047957 14.8499496, 120.5046416 14.8507893, 120.5042849 14.8514208, 120.5039432 14.8520423, 120.5034734 14.8528648, 120.5030586 14.8535859, 120.5026774 14.8542674, 120.5023553 14.854859, 120.5019647 14.8555576, 120.5015603 14.8562846, 120.5011911 14.856953, 120.5009624 14.8575334, 120.5007685 14.8579224, 120.5003439 14.8584767, 120.5000548 14.8589985, 120.4996902 14.8596354, 120.4992993 14.8603317, 120.498908 14.8610611, 120.4984803 14.8618318, 120.4981154 14.8624765, 120.4977343 14.8631736, 120.497336 14.8638893, 120.4969508 14.8645697, 120.4965735 14.8652161, 120.4962938 14.8656144, 120.4957982 14.8659337)"
5090891212,pole,,,,POINT (120.5378127 14.754166300000001)
5090891213,pole,,,,POINT (120.53794690000001 14.755023000000001)
10896108606,pole,,,,POINT (120.5366194 14.7555197)
10896108605,pole,,,,POINT (120.53591130000001 14.7556287)
10896108607,pole,,,,POINT (120.5373919 14.755646800000001)
5090891214,pole,,,,POINT (120.53821160000001 14.755653500000001)
10896107504,pole,,,,POINT (120.53520320000001 14.755740200000002)
10896107495,pole,,,,POINT (120.52806050000001 14.755794700000001)
10896107496,pole,,,,POINT (120.52889200000001 14.755802500000001)
10896107497,pole,,,,POINT (120.52966710000001 14.7558102)
10896107498,pole,,,,POINT (120.5304959 14.7558284)
10896107503,pole,,,,POINT (120.5344522 14.755838800000001)
10896107499,pole,,,,POINT (120.531255 14.755841400000001)
10896107500,pole,,,,POINT (120.5320463 14.755859500000001)
10896107501,pole,,,,POINT (120.5328214 14.7558751)
10896107502,pole,,,,POINT (120.5335993 14.755893200000001)
1690349736,tower,,,,POINT (120.5343814 14.756069100000001)
5090891215,pole,,,,POINT (120.53841560000001 14.7563808)
5090891216,pole,,,,POINT (120.5383209 14.757201)
5090891217,pole,,,,POINT (120.53823580000001 14.757997300000001)
5090891218,pole,,,,POINT (120.53816490000001 14.7588077)
10896107489,pole,,,,POINT (120.52283820000001 14.756274500000002)
10896107487,pole,,,,POINT (120.5213389 14.7564042)
10896107486,pole,,,,POINT (120.5205128 14.7565702)
10896107485,pole,,,,POINT (120.5197832 14.756749200000002)
10896107484,pole,,,,POINT (120.5189624 14.7570008)
10896107483,pole,,,,POINT (120.5182034 14.7572238)
10896107482,pole,,,,POINT (120.5174068 14.7573795)
10896107481,pole,,,,POINT (120.51678980000001 14.7578671)
10896107480,pole,,,,POINT (120.5155381 14.758732100000001)
10896107479,pole,,,,POINT (120.51421450000001 14.7596904)
10896107478,pole,,,,POINT (120.5135137 14.760193500000002)
1172721066,line,69000,,Calaguiman Tap - BPPMI 69 kV Line,"LINESTRING (120.5023056 14.7657104, 120.5027993 14.7655196, 120.5034424 14.7653148, 120.5048912 14.7648746, 120.5049525 14.7639862, 120.5049992 14.7633811, 120.5050343 14.7628053, 120.5050716 14.7621844, 120.505116 14.7615499, 120.5056112 14.7615051, 120.5064751 14.7614788, 120.5073483 14.7614698, 120.5081889 14.7614652, 120.5090225 14.761463, 120.5097791 14.7613591, 120.510594 14.7611807, 120.5113365 14.7610137, 120.5120394 14.7608488, 120.5128613 14.7606727, 120.5135137 14.7601935, 120.5142145 14.7596904, 120.5155381 14.7587321, 120.5167898 14.7578671, 120.5174068 14.7573795, 120.5182034 14.7572238, 120.5189624 14.7570008, 120.5197832 14.7567492, 120.5205128 14.7565702, 120.5213389 14.7564042, 120.5220711 14.7562252, 120.5228382 14.7562745, 120.5235892 14.7562356, 120.5244958 14.7560437, 120.5249679 14.7559244, 120.5258369 14.7557143, 120.5272666 14.7557869, 120.5280605 14.7557947, 120.528892 14.7558025, 120.5296671 14.7558102, 120.5304959 14.7558284, 120.531255 14.7558414, 120.5320463 14.7558595, 120.5328214 14.7558751, 120.5335993 14.7558932, 120.5344522 14.7558388, 120.5352032 14.7557402, 120.5359113 14.7556287, 120.5366194 14.7555197, 120.5373919 14.7556468, 120.5382116 14.7556535)"
10896107477,pole,,,,POINT (120.51286130000001 14.7606727)
10896107476,pole,,,,POINT (120.5120394 14.760848800000002)
10896107475,pole,,,,POINT (120.51133650000001 14.761013700000001)
10896107474,pole,,,,POINT (120.51059400000001 14.7611807)
10896107473,pole,,,,POINT (120.5097791 14.761359100000002)
11280632331,pole,,,,POINT (120.50427810000001 14.761401500000002)
11280632332,pole,,,,POINT (120.50493290000001 14.761404500000001)
11280632330,pole,,,,POINT (120.50395150000001 14.761404500000001)
1690349730,tower,,,,POINT (120.53516490000001 14.759261100000002)
5090891219,pole,,,,POINT (120.5381064 14.759570400000001)
5090891220,pole,,,,POINT (120.53802130000001 14.7603682)
9721085187,pole,,,,POINT (120.53551800000001 14.7609063)
5090891621,pole,,,,POINT (120.5379209 14.7611743)
5090891622,pole,,,,POINT (120.5378508 14.761951000000002)
1690349726,tower,,,,POINT (120.5359083 14.7627248)
5090891623,pole,,,,POINT (120.5377737 14.762745800000001)
5090891624,pole,,,,POINT (120.5377239 14.763339100000001)
5090891625,pole,,,,POINT (120.53763070000001 14.7643239)
1217459516,line,69000,,,"LINESTRING (120.4950414 14.7667658, 120.4955027 14.7669733, 120.4958009 14.7670435, 120.4959169 14.7664767, 120.4960917 14.7655627, 120.4963478 14.7648276, 120.4965897 14.7641868, 120.4970432 14.7633684, 120.4972756 14.7629721, 120.4974963 14.7626085, 120.4977333 14.7622246, 120.4979149 14.7619367, 120.4980877 14.7616516, 120.4983478 14.7612184, 120.4985034 14.7609694, 120.4987716 14.7605078, 120.4992634 14.7606027, 120.4998632 14.7607824, 120.501102 14.7611418, 120.5015568 14.7612821, 120.5024095 14.7614179, 120.5028824 14.7614105, 120.5033507 14.7614075, 120.5039515 14.7614045, 120.5042781 14.7614015, 120.5049329 14.7614045, 120.505116 14.7615499)"
11280632313,pole,,,,POINT (120.4965897 14.764186800000001)
,plant,,,Samal Solar Power,"POLYGON ((120.4860826 14.7618953, 120.4859038 14.7624614, 120.4885707 14.7632634, 120.489539 14.764151, 120.489806 14.7635438, 120.4915746 14.7646991, 120.4904406 14.7661493, 120.4901531 14.7659633, 120.4899065 14.7663287, 120.4897166 14.7675424, 120.490384 14.7681056, 120.4910048 14.7684746, 120.4927492 14.7690642, 120.4940596 14.7696764, 120.4937746 14.7694479, 120.4936641 14.7692106, 120.4933558 14.7690142, 120.4932117 14.7688162, 120.4929104 14.7686247, 120.4934085 14.7679042, 120.4912823 14.7666057, 120.4925822 14.7649876, 120.4903717 14.7636056, 120.4916458 14.7612236, 120.4917025 14.7610867, 120.49166 14.7609088, 120.4915184 14.7606897, 120.4907256 14.7605118, 120.4896639 14.7625378, 120.4894374 14.7624557, 120.4897063 14.7608266, 120.4821608 14.7587458, 120.4819626 14.7601148, 120.4818069 14.7606213, 120.4860826 14.7618953))"
18898508,generator,,,,"MULTIPOLYGON (((120.4904745 14.7662559, 120.4901663 14.7660482, 120.4899655 14.7663598, 120.4897865 14.7675294, 120.4904119 14.7680448, 120.4910251 14.7684202, 120.4927659 14.7690369, 120.4939502 14.7696072, 120.493699 14.7694386, 120.493615 14.7692941, 120.4933254 14.7691405, 120.4931573 14.7689147, 120.4928304 14.7685896, 120.493232 14.7679213, 120.4911772 14.7666208, 120.4924661 14.7650222, 120.491736 14.764553, 120.4904745 14.7662559)), ((120.4902416 14.7637483, 120.4916391 14.7610766, 120.4915975 14.7609308, 120.4914668 14.7607683, 120.4901396 14.763684, 120.4902416 14.7637483)), ((120.4911305 14.7606983, 120.4907942 14.7606282, 120.4897575 14.7626468, 120.4893372 14.7625294, 120.4895894 14.7609218, 120.4842417 14.7594243, 120.483695 14.7610987, 120.4861897 14.7618159, 120.4860029 14.762412, 120.4886112 14.7632123, 120.4895077 14.7640068, 120.489775 14.7634323, 120.4911305 14.7606983)), ((120.4838165 14.7593189, 120.4822108 14.7588716, 120.4820334 14.7601631, 120.4819119 14.7605876, 120.483281 14.7609807, 120.4838165 14.7593189)))"
11280632312,pole,,,,POINT (120.49634780000001 14.7648276)
10896107460,pole,,,,POINT (120.50344240000001 14.7653148)
10896107459,pole,,,,POINT (120.5027993 14.765519600000001)
11280632311,pole,,,,POINT (120.49609170000001 14.7655627)
10896107458,pole,,,,POINT (120.50230560000001 14.765710400000001)
4584827314,pole,,,258,POINT (120.49953450000001 14.7658511)
4584827315,pole,,,259,POINT (120.49989880000001 14.765913200000002)
4584827316,pole,,,260,POINT (120.50038330000001 14.765950400000001)
4584827317,pole,,,261,POINT (120.5008748 14.7659979)
4584827313,pole,,,257,POINT (120.49951580000001 14.7661841)
11280632310,pole,,,,POINT (120.49591690000001 14.7664767)
4584827312,pole,,,256,POINT (120.49942480000001 14.7666651)
11280632307,pole,,,,POINT (120.4950414 14.766765800000002)
,substation,69000,,Samal Substation,"POLYGON ((120.4951351 14.7669126, 120.4951529 14.7668777, 120.4952527 14.7669266, 120.4952112 14.7669934, 120.4954007 14.7670917, 120.4955008 14.7669457, 120.4949971 14.7667208, 120.4949447 14.7668206, 120.4951351 14.7669126))"
1690362357,tower,,,,POINT (120.48943870000001 14.7669291)
11280632308,pole,,,,POINT (120.4955027 14.7669733)
11280632309,pole,,,,POINT (120.4958009 14.767043500000002)
4584827311,pole,,,255,POINT (120.49917610000001 14.7671731)
4584827306,pole,,,250,POINT (120.49552980000001 14.7672111)
4584827310,pole,,,254,POINT (120.49845810000001 14.7672769)
4584827307,pole,,,251,POINT (120.49626260000001 14.7673477)
4584827309,pole,,,253,POINT (120.49775760000001 14.7673774)
4584827308,pole,,,252,POINT (120.49698240000001 14.7674497)
4584827305,pole,,,249,POINT (120.49546470000001 14.767604200000001)
4584827304,pole,,,248,POINT (120.49537430000001 14.768048400000001)
4584827303,pole,,,247,POINT (120.49528790000001 14.7684966)
4584827302,pole,,,246,POINT (120.4951812 14.7689467)
1690362369,tower,,,,POINT (120.4890232 14.769059700000001)
4584827301,pole,,,245,POINT (120.49511820000001 14.769376200000002)
4584827300,pole,,,244,POINT (120.4950287 14.769821400000001)
4584827299,pole,,,243,POINT (120.4949383 14.770262700000002)
4584827298,pole,,,242,POINT (120.4948427 14.770740300000002)
4584827297,pole,,,241,POINT (120.4947645 14.771169800000001)
1690362347,tower,,,,POINT (120.48855800000001 14.7714297)
4584827296,pole,,,240,POINT (120.4946699 14.7716376)
4584827295,pole,,,239,POINT (120.4945957 14.772043400000001)
4584827294,pole,,,238,POINT (120.49448090000001 14.772523000000001)
4584827293,pole,,,237,POINT (120.49435690000001 14.7730311)
4584827292,pole,,,236,POINT (120.49424610000001 14.773542200000001)
4584827291,pole,,,235,POINT (120.49414850000001 14.774028600000001)
4584827290,pole,,,234,POINT (120.4940306 14.7745397)
1690362334,tower,,,,POINT (120.48795860000001 14.774558)
4584827289,pole,,,233,POINT (120.49382030000001 14.7755781)
4584827288,pole,,,232,POINT (120.49374610000001 14.7760472)
4584827287,pole,,,231,POINT (120.4936698 14.776485500000001)
4584827286,pole,,,230,POINT (120.49358950000001 14.776927800000001)
4584827285,pole,,,229,POINT (120.4935245 14.777369)
4584827284,pole,,,228,POINT (120.4934645 14.7777562)
4584827283,pole,,,227,POINT (120.4933685 14.778163600000001)
1690362376,tower,,,,POINT (120.4879078 14.778355600000001)
4584827282,pole,,,226,POINT (120.49328820000001 14.778596)
4584827281,pole,,,225,POINT (120.49319770000001 14.779041200000002)
4584827280,pole,,,224,POINT (120.49311850000001 14.7794834)
4584827279,pole,,,223,POINT (120.49303210000001 14.779912900000001)
4584827278,pole,,,222,POINT (120.4929386 14.7803728)
1690362379,tower,,,,POINT (120.48788390000001 14.7806493)
12464761084,pole,,,,POINT (120.4681113 14.778581200000001)
12464761079,pole,,,,POINT (120.4687511 14.778707500000001)
12464761083,pole,,,,POINT (120.4692272 14.778733800000001)
12464761078,pole,,,,POINT (120.4698295 14.779047100000001)
12464761085,pole,,,,POINT (120.46794170000001 14.779339)
12464761077,pole,,,,POINT (120.4702549 14.7795126)
12464761081,pole,,,,POINT (120.47055710000001 14.7798051)
12464761086,pole,,,,POINT (120.46777270000001 14.780088500000002)
12464761076,pole,,,,POINT (120.4711297 14.7801226)
6002753965,tower,,,,POINT (120.47978400000001 14.7803927)
12464761075,pole,,,,POINT (120.47176440000001 14.7804771)
12464761087,pole,,,,POINT (120.46765740000001 14.7807083)
