longitude_latitude,return_level_10years,return_level_25years,return_level_50years,return_level_100years,return_level_250years,return_level_500years,return_level_1000years
121.0505537168181_16.75007661922101,340.00135319633483,428.26113084604583,495.0270752200712,561.7930195940966,650.0527972438076,716.818741617833,783.5846859918584
120.85055280196173_13.450061524090899,246.69932483849328,272.27367652742356,291.6199267416679,310.96617695591226,336.54052864484254,355.8867788590869,375.23302907333124
124.15056789709183_8.050036822968902,146.7098287597319,156.80467500123416,159.51613489268274,160.65001745868227,161.2075896553098,161.35735267413884,161.41998080912148
122.3505596633845_16.95007753407738,286.2178764666655,325.87750342878894,355.8788530600658,385.8802026913427,425.5398296534662,455.54117928474307,485.54252891601993
122.85056195052543_11.150051003242641,354.56932214052347,416.752465156216,431.91693631330395,437.77407280276697,440.4118912561131,441.0551704458335,441.30363107304515
124.45056926937639_7.050032248687051,83.03938600295189,88.30766584632298,89.47576121318497,89.8930600248015,90.06551013974148,90.10374618381375,90.1174059039059
126.15057704565554_8.350038195253457,209.47879750923548,259.59154273338567,297.50037107129924,335.4091994092128,385.521944633363,423.4307729712766,461.3396013091902
121.75055691881539_17.450079821218306,283.74053964501644,351.00195858124425,401.8832577959031,452.76455701056193,520.0259759467898,570.9072751614486,621.7885743761075
122.3505596633845_11.550052832955382,256.40257911579755,328.20220276824534,382.5165213231934,436.8308398781413,508.63046353058905,562.9447820855371,617.2591006404851
120.3505505148208_16.650076161792825,351.3719283380555,480.74571235007227,1144.0945619281806,4860.024097608119,44463.17578048814,247523.67454479466,1385022.4511961588
122.3505596633845_7.750035450684347,126.61134290795584,159.93500309132344,185.14337888139016,210.35175467145686,243.67541485482445,268.8837906448912,294.0921664349579
120.65055188710535_16.650076161792825,377.203735338423,480.98529437135403,559.493013084885,638.0007317984159,741.7822908313469,820.2900095448779,898.797728258409
123.7505660673791_12.150055577524494,265.8307591326129,267.84578256061394,268.15703658764284,268.23991576585547,268.2647624935319,268.26860048565663,268.26962244715963
121.75055691881539_17.75008119350286,305.4272621253313,369.4360334046836,417.856799652795,466.27756590090644,530.2863371802587,578.7071034283701,627.1278696764815
120.55055142967717_15.350070215226417,350.2580615171851,407.082279636785,423.00969709445724,429.90852669357207,433.43584489506304,434.42452668181363,434.85276604909757
121.65055646138721_17.250078906361935,370.81633662859656,423.7842485812349,434.87185977821935,438.6509274096469,440.1340140491272,440.4444640446774,440.5502768756395
123.95056698223546_12.050055120096307,272.3492573070552,280.8391365004878,282.75538006431094,283.4500117531072,283.74171461950976,283.80755463060495,283.83142140775215
125.15057247137369_8.450038652681643,166.48901136141694,192.66010708418753,212.4577767335345,232.25544638288147,258.42654210565206,278.2242117549991,298.02188140434606
122.85056195052543_7.850035908112533,115.50249404163237,141.79765493840046,161.68917626884667,181.58069759929288,207.87585849606097,227.76737982650718,247.6589011569534
124.55056972680457_11.050050545814457,346.14728220184554,381.7405647150931,389.63736338819115,392.45992709536443,393.62702227680785,393.88595640789765,393.97850759366514
121.45055554653084_16.75007661922101,337.39807588932905,434.45415243688075,507.87424005202564,581.2943276671705,678.3504042147222,751.7704918298671,825.190579445012
120.25055005739262_15.350070215226417,353.17041973677544,392.40077891997043,400.8717823234549,403.83320857470653,405.02824618673003,405.2862904129241,405.3765015613602
123.7505660673791_10.450047801245345,232.93391857072018,253.22639481772106,257.24180144171703,258.5490161626308,259.03686479354224,259.1333986320066,259.164825201349
123.45056469509454_13.750062896375455,507.2571966857623,533.6909953955284,535.3363785719198,535.5485702747737,535.5778910960739,535.5797161832138,535.5799515498771
120.75055234453355_18.1500830232156,436.2780278575467,513.4550875213772,571.8372793836409,630.2194712459044,707.3965309097349,765.7787227719984,824.1609146342621
