latitude,longitude,value
8.704166666666666,126.0958333333333,5286.864581962516
8.704166666666666,126.10416666666669,5325.787277872395
8.704166666666666,126.1125,5360.672315723361
8.704166666666666,126.12083333333334,5383.02047415294
8.704166666666666,126.12916666666666,5404.475437442487
8.704166666666666,126.1375,5427.455198928036
8.704166666666666,126.14583333333331,5471.061653827338
8.704166666666666,126.15416666666664,5521.165677889275
8.704166666666666,126.16249999999997,5571.270962635955
8.704166666666666,126.17083333333336,5609.699154955603
8.704166666666666,126.17916666666667,5612.514263985515
8.704166666666666,126.1875,5612.512372958401
8.704166666666666,126.19583333333333,5612.514263985515
8.704166666666666,126.20416666666664,5612.513633643143
8.704166666666666,126.21249999999998,9226.5236275906
8.704166666666666,126.2208333333333,13445.365406661738
8.704166666666666,126.22916666666669,4783.647138792921
8.704166666666666,126.2375,907.4950082734364
8.704166666666666,126.24583333333334,46.73240151102549
8.712500000000006,126.00416666666666,4158.443948915835
8.712500000000006,126.0125,3942.355650292203
8.712500000000006,126.02083333333331,3726.267666839757
8.712500000000006,126.02916666666664,3516.170142112292
8.712500000000006,126.03749999999997,3456.984145165677
8.712500000000006,126.04583333333336,3591.813748029343
8.712500000000006,126.05416666666667,3789.600371075506
8.712500000000006,126.0625,3945.68070630044
8.712500000000006,126.07083333333333,4074.287254104141
8.712500000000006,126.07916666666664,4202.7229791252375
8.712500000000006,126.08749999999998,4321.763135931971
8.712500000000006,126.0958333333333,4435.428678510413
8.712500000000006,126.10416666666669,4549.092645232928
8.712500000000006,126.1125,4652.929889559157
8.712500000000006,126.12083333333334,4713.055411810089
8.712500000000006,126.12916666666666,4767.959493028941
8.712500000000006,126.1375,4825.862112907732
8.712500000000006,126.14583333333331,4863.055149350956
8.712500000000006,126.15416666666664,4863.0538886662125
8.712500000000006,126.16249999999997,4863.054519008584
8.712500000000006,126.17083333333336,4870.24861649143
8.712500000000006,126.17916666666667,4905.441261419556
8.712500000000006,126.1875,4966.099738145364
8.712500000000006,126.19583333333333,5097.2030720815055
8.712500000000006,126.20416666666664,5358.022356394711
8.712500000000006,126.21249999999998,2573.8517907474725
8.712500000000006,126.2208333333333,588.427912840394
8.712500000000006,126.22916666666669,0.0
8.712500000000006,126.2375,0.0
8.720833333333331,126.00416666666666,3637.312805898261
8.720833333333331,126.0125,3879.057614886871
8.720833333333331,126.02083333333331,4106.348358131998
8.720833333333331,126.02916666666664,4326.4188446858725
8.720833333333331,126.03749999999997,4265.313455218864
8.720833333333331,126.04583333333336,4126.471407991136
8.720833333333331,126.05416666666667,4040.910625547527
8.720833333333331,126.0625,3955.350473446289
8.720833333333331,126.07083333333333,3869.790006173866
8.720833333333331,126.07916666666664,3784.230169243814
8.720833333333331,126.08749999999998,3698.669386800205
8.720833333333331,126.0958333333333,3613.110810554896
8.720833333333331,126.10416666666669,3531.3380705911927
8.720833333333331,126.1125,3494.729361526098
8.720833333333331,126.12083333333334,3471.26927915367
8.720833333333331,126.12916666666666,3453.863950428089
8.720833333333331,126.1375,3453.9452645939787
8.720833333333331,126.14583333333331,3563.0881006588484
8.720833333333331,126.15416666666664,3745.017515843169
8.720833333333331,126.16249999999997,3906.048560051743
8.720833333333331,126.17083333333336,4010.8432944398687
8.720833333333331,126.17916666666667,4122.621276787664
8.720833333333331,126.1875,4317.323004269028
8.720833333333331,126.19583333333333,4581.155009945528
8.720833333333331,126.20416666666664,4855.839305056304
8.720833333333331,126.21249999999998,1538.7678436358897
8.720833333333331,126.2208333333333,0.0
