value,latitude,longitude,region_id
2671.961429117523,7.887500000000002,117.03749999999997,608
2672.015008219077,7.879166666666678,117.03749999999997,608
2672.068902491817,7.870833333333337,117.03749999999997,608
2672.122481593372,7.862500000000012,117.03749999999997,608
2672.1766910372976,7.854166666666671,117.03749999999997,608
3409.034946499788,7.845833333333331,117.03749999999997,608
5298.490301486292,7.837500000000006,117.03749999999997,608
5298.595568662287,7.829166666666667,117.03749999999997,608
79.34458728148019,8.129166666666679,117.04583333333336,608
4255.374216709314,8.120833333333337,117.04583333333336,608
5567.887915129564,8.112500000000011,117.04583333333336,608
5568.002637441128,8.104166666666671,117.04583333333336,608
5568.117990095064,8.095833333333331,117.04583333333336,608
5568.2333427489975,8.087500000000006,117.04583333333336,608
1930.2886186235792,8.079166666666666,117.04583333333336,608
4074.4999946544303,8.0625,117.04583333333336,608
4086.968481928539,8.054166666666674,117.04583333333336,608
4087.0523174639134,8.045833333333334,117.04583333333336,608
4087.1361529992873,8.037500000000009,117.04583333333336,608
4087.220618877032,8.029166666666669,117.04583333333336,608
3952.6882224414007,8.020833333333343,117.04583333333336,608
4632.613954934423,8.012500000000003,117.04583333333336,608
4901.36578281837,8.004166666666679,117.04583333333336,608
5122.1441438551365,7.995833333333337,117.04583333333336,608
5342.93069934273,7.987500000000012,117.04583333333336,608
8123.755407683481,7.979166666666671,117.04583333333336,608
10136.53441106041,7.970833333333331,117.04583333333336,608
4308.1928101929525,7.962500000000006,117.04583333333336,608
2147.6908659200394,7.954166666666667,117.04583333333336,608
2147.7345171292473,7.94583333333334,117.04583333333336,608
2147.7781683384546,7.9375,117.04583333333336,608
2147.82166196207,7.929166666666673,117.04583333333336,608
2147.8651555856845,7.920833333333333,117.04583333333336,608
2589.2789475265413,7.912500000000008,117.04583333333336,608
2671.853325400857,7.904166666666669,117.04583333333336,608
2671.906589331225,7.895833333333344,117.04583333333336,608
2671.961113946337,7.887500000000002,117.04583333333336,608
2672.0146930478913,7.879166666666678,117.04583333333336,608
2672.068902491817,7.870833333333337,117.04583333333336,608
2672.1221664221866,7.862500000000012,117.04583333333336,608
2672.1763758661123,7.854166666666671,117.04583333333336,608
3187.618048640966,7.845833333333331,117.04583333333336,608
5298.4896711439205,7.837500000000006,117.04583333333336,608
1750.0118035510282,7.829166666666667,117.04583333333336,608
181.1006528535489,8.120833333333337,117.05416666666667,608
1185.1783148009306,8.112500000000011,117.05416666666667,608
1727.8150848761375,8.104166666666671,117.05416666666667,608
4229.5257670922965,8.095833333333331,117.05416666666667,608
5568.2333427489975,8.087500000000006,117.05416666666667,608
4086.885276735538,8.0625,117.05416666666667,608
4086.9687970997247,8.054166666666674,117.05416666666667,608
4087.052947806285,8.045833333333334,117.05416666666667,608
4087.137098512844,8.037500000000009,117.05416666666667,608
4087.221249219403,8.029166666666669,117.05416666666667,608
2862.1048357413392,8.020833333333343,117.05416666666667,608
2183.800816583898,8.012500000000003,117.05416666666667,608
2183.8455708922547,8.004166666666679,117.05416666666667,608
1635.313917754104,7.995833333333337,117.05416666666667,608
1174.7493790617314,7.987500000000012,117.05416666666667,608
6716.806651746266,7.979166666666671,117.05416666666667,608
10136.53504140278,7.970833333333331,117.05416666666667,608
3144.325819413724,7.962500000000006,117.05416666666667,608
2147.691023505632,7.954166666666667,117.05416666666667,608
2147.73467471484,7.94583333333334,117.05416666666667,608
2147.7783259240477,7.9375,117.05416666666667,608
2147.82166196207,7.929166666666673,117.05416666666667,608
2147.8653131712767,7.920833333333333,117.05416666666667,608
2591.962787757645,7.912500000000008,117.05416666666667,608
2671.853955743228,7.904166666666669,117.05416666666667,608
2671.9069045024107,7.895833333333344,117.05416666666667,608
2671.961429117523,7.887500000000002,117.05416666666667,608
2672.015008219077,7.879166666666678,117.05416666666667,608
2672.0692176630027,7.870833333333337,117.05416666666667,608
