longitude_latitude,return_level_10years,return_level_25years,return_level_50years,return_level_100years,return_level_150years,return_level_250years,return_level_500years
10.8500496309580878_47.2502161348174710,38.98161572343092,39.09322643686823,39.12670240778364,39.142037131805495,39.14678940202138,39.150381283441874,39.15288398742872
10.8500496309580878_47.3502165922456584,38.88702613652367,38.90086971555192,38.90364172708284,38.90455292354398,38.904766371430696,38.904896599519944,38.904965416533685
10.8500496309580878_47.4502170496738387,46.63372802031715,48.26282925400021,49.18504432254581,49.90465387447468,50.24988879335862,50.61924755364363,51.023770639865326
10.9500500883862717_46.8502143051047284,70.0631606472181,83.59021793465901,94.47697259908176,105.96127529386457,112.96919544723595,122.11574251308312,135.11707145055854
10.9500500883862717_46.9502147625329158,59.40876687900022,66.72743274308125,71.98352139435914,77.00987011927981,79.84762417520878,83.3187619142218,87.8496552739364
10.9500500883862717_47.0502152199611032,38.936030165093094,39.0334672547759,39.0619142643533,39.07465777025337,39.078534091148555,39.08142186276692,39.08339665701767
10.9500500883862717_47.1502156773892835,35.658714055273244,35.745356873182175,35.77187501890262,35.784227610564315,35.78810956231039,35.79107565281505,35.793171583980346
10.9500500883862717_47.2502161348174710,34.62155082483201,34.63209622965205,34.634089063235145,34.63471396738244,34.63485458118383,34.634937813124154,34.63498011470661
10.9500500883862717_47.3502165922456584,40.029758234992855,40.10652227699782,40.128218412520255,40.13768067445056,40.14049508988698,40.14255569826707,40.1439335462104
11.0500505458144573_46.8502143051047284,59.5183960800845,69.53752041113974,77.42925876204413,85.60080438210589,90.51451120962821,96.84933063954156,105.70942890000605
11.0500505458144573_46.9502147625329158,57.19695053627721,64.39447427800252,69.69846979779683,74.88424460090346,77.86397958441927,81.56250127004739,86.48383876391789
11.0500505458144573_47.0502152199611032,37.47735562071601,37.53036030536602,37.54465919520572,37.550660150948424,37.55238845001938,37.553622766573696,37.554421981109975
11.0500505458144573_47.1502156773892835,116.7387165956693,202.43306316765538,309.96007743496284,477.09863571047174,615.041991524608,848.033462638154,1313.4727363221996
11.0500505458144573_47.2502161348174710,77.64720681045333,97.13815692002163,114.2000906456065,133.5565583851395,146.06464644650316,163.19583172166034,189.14137642314506
11.0500505458144573_47.3502165922456584,36.8196293929538,36.87297532974442,36.88631515041595,36.89157480699053,36.89301214229301,36.89399808131971,36.89460405146353
11.1500510032426430_47.0502152199611032,102.90544720400311,192.5091907775427,317.7491335512537,531.9060451882439,722.0509682567244,1064.3815564858442,1808.627275511886
11.1500510032426430_47.1502156773892835,39.33174910879663,40.07341804294354,40.416808283174774,40.64283756635449,40.737304955368884,40.82770939849556,40.91330443952816
11.1500510032426430_47.2502161348174710,37.63051902208877,37.697618548011334,37.71614603909482,37.724072342125254,37.726392199363985,37.728069690047306,37.729173435967496
11.1500510032426430_47.3502165922456584,35.8792311586648,35.91787105973843,35.927986424589776,35.93212790621137,35.93329614069351,35.93411723487381,35.93463801222237
11.2500514606708286_47.0502152199611032,44.08882221922899,44.12539501872683,44.13434305836665,44.13780841538358,44.138741205660935,44.13937369002922,44.139756656052285
11.2500514606708286_47.1502156773892835,36.98954937432825,37.089056557341166,37.11917727524789,37.13308018197722,37.13741611490053,37.1407094842068,37.14301886583458
11.2500514606708286_47.2502161348174710,31.571404663132892,31.61901878882175,31.633180467708797,31.63962273211815,31.641607653005835,31.64310116224933,31.644135737805144
11.2500514606708286_47.3502165922456584,39.471943306301945,39.478482031243175,39.4795703894799,39.47987825094134,39.47994167024539,39.47997680913858,39.47999321396165
11.3500519180990125_47.0502152199611032,96.41373720425307,127.99598851083596,157.89050123966192,194.18895614040102,218.9273448219327,254.3714982496365,311.3379175739811
11.3500519180990125_47.1502156773892835,40.93765663672624,41.02193904237345,41.046038487967515,41.0566502316796,41.05983199594054,41.062176076737956,41.06375611946837
11.3500519180990125_47.2502161348174710,60.83790835446632,83.29316655577554,107.47976914429925,140.35411306675775,164.81593702477096,202.5944625832533,269.6336649487166
11.3500519180990125_47.3502165922456584,56.954475327227705,63.02685159274075,67.30030539411581,71.31637973791649,73.552549963177,76.25655235538257,79.73321429602328
11.4500523755271981_47.0502152199611032,79.3574930340734,94.83915360077555,107.4289374048951,120.82932919236185,129.06454157187778,139.87688321254524,155.36647401439802
11.4500523755271981_47.1502156773892835,43.7433262806677,43.85784425833856,43.891797846526416,43.90720344680872,43.91193974308995,43.91549745620414,43.917956558130015
11.4500523755271981_47.2502161348174710,37.14677372734485,37.170424696910914,37.17626390557212,37.178542181640076,37.1791592993959,37.179579754630886,37.179835921938434
11.4500523755271981_47.3502165922456584,59.84807683146826,68.35201302061972,74.8603146951478,81.43421980576164,85.31038354797717,90.22625666889539,96.95504989665308
11.4500523755271981_47.4502170496738387,56.14519131859716,60.46632464473848,63.281729309175006,65.75843428355122,67.066688289684,68.5812166260223,70.42038102430735
11.5500528329553838_47.0502152199611032,60.58306374237185,64.24872955486849,66.43341012094164,68.21445314911676,69.09957316463364,70.07419596237132,71.18257413698846
11.5500528329553838_47.1502156773892835,42.45842789346881,42.48527762659775,42.49143063779842,42.49368901136437,42.4942699587906,42.49465047198693,42.494870804827904
11.5500528329553838_47.2502161348174710,35.02486219994212,35.03979188197951,35.04312731644224,35.04432630656443,35.04462934509534,35.04482518604048,35.04493664051037
11.5500528329553838_47.3502165922456584,45.36186718894893,46.72455089516699,47.464063786492716,48.020788332096714,48.28026152285791,48.5514081401898,48.83936945262573
11.5500528329553838_47.4502170496738387,53.39814786080966,57.16209707977167,59.581222741820724,61.68462233341787,62.78536143905467,64.04989380727085,65.57007609115624
11.6500532903835676_47.0502152199611032,44.19615462921503,44.601899872628906,44.76269697112096,44.8555773179881,44.89045815802861,44.9211099073533,44.94708051427388
11.6500532903835676_47.1502156773892835,38.76514669744306,38.769084332932174,38.76973994414514,38.769925441117124,38.76996366148936,38.76998484168792,38.76999473180608
11.6500532903835676_47.2502161348174710,42.38213895463696,42.73542097328536,42.88456985428422,42.9754131351915,43.01104674819129,43.04346187644305,43.07219074764311
11.6500532903835676_47.3502165922456584,54.61997431115809,55.60835006440222,56.060058427624895,56.354149914649255,56.47597129181587,56.591722039118665,56.70029746211864
11.6500532903835676_47.4502170496738387,47.0615517018473,47.06841834241281,47.06955426458208,47.069873981355016,47.06993956105978,47.06997578109398,47.06999262143668
11.6500532903835676_47.5502175071020261,53.39554750499294,53.39930371338733,53.399827969837204,53.3999565985198,53.39998003493337,53.39999189158307,53.399996817458884
