,value,region_id,impf_,geometry
1472,862422.851467438,203,1,POINT (16.25 50.31666667)
1473,557783.0697720668,203,1,POINT (16.28333333 50.31666667)
1474,351344.200429739,203,1,POINT (16.31666667 50.31666667)
1475,250660.01529848733,203,1,POINT (16.35 50.31666667)
1476,589583.68063598,203,1,POINT (16.95 50.31666667)
1477,412696.31799428654,203,1,POINT (16.98333333 50.31666667)
1478,285454.98363273486,203,1,POINT (17.01666667 50.31666667)
1479,254535.26933310306,203,1,POINT (17.05 50.31666667)
1480,482049.86633493524,203,1,POINT (17.08333333 50.31666667)
1481,997253.2089943354,203,1,POINT (17.11666667 50.31666667)
1482,809115.6640458592,203,1,POINT (17.15 50.31666667)
1483,485748.7050222682,203,1,POINT (17.18333333 50.31666667)
1484,435027.94011600217,203,1,POINT (17.21666667 50.31666667)
1485,624425.5206460688,203,1,POINT (17.25 50.31666667)
1486,554366.6159995043,203,1,POINT (17.28333333 50.31666667)
1487,716389.5846122832,203,1,POINT (17.31666667 50.31666667)
1488,1191474.093462498,203,1,POINT (12.11666667 50.28333333)
1489,2168541.9972572117,203,1,POINT (12.15 50.28333333)
1490,862730.3222363389,203,1,POINT (12.38333333 50.28333333)
1491,1253028.5489781923,203,1,POINT (12.41666667 50.28333333)
1492,1454070.0386052283,203,1,POINT (12.45 50.28333333)
1493,2317790.6761825345,203,1,POINT (12.48333333 50.28333333)
1494,3908291.547099634,203,1,POINT (12.51666667 50.28333333)
1495,12604181.482144358,203,1,POINT (12.55 50.28333333)
1496,2467693.5205311365,203,1,POINT (12.58333333 50.28333333)
1497,326519.7573435903,203,1,POINT (12.61666667 50.28333333)
1498,794647.8105358981,203,1,POINT (12.65 50.28333333)
1499,7335083.9900787035,203,1,POINT (12.68333333 50.28333333)
1500,56929721.13373286,203,1,POINT (12.71666667 50.28333333)
1501,42699201.6686857,203,1,POINT (12.75 50.28333333)
1502,41369308.12533996,203,1,POINT (12.78333333 50.28333333)
1503,41711659.29597897,203,1,POINT (12.81666667 50.28333333)
1504,50318150.46919842,203,1,POINT (12.85 50.28333333)
1505,35697814.21659753,203,1,POINT (12.88333333 50.28333333)
1506,46071279.99030569,203,1,POINT (12.91666667 50.28333333)
1507,109538581.54453924,203,1,POINT (12.95 50.28333333)
1508,23192854.38066232,203,1,POINT (12.98333333 50.28333333)
1509,2818348.5157340686,203,1,POINT (13.01666667 50.28333333)
1510,61220.81131871087,203,1,POINT (13.05 50.28333333)
1511,23470.599815860318,203,1,POINT (13.08333333 50.28333333)
1512,23470.599815860318,203,1,POINT (13.11666667 50.28333333)
1513,23472.032347587297,203,1,POINT (13.15 50.28333333)
1514,23808.631356308306,203,1,POINT (13.18333333 50.28333333)
1515,181499.66466639895,203,1,POINT (13.21666667 50.28333333)
1516,573304.7336575763,203,1,POINT (13.25 50.28333333)
1517,1341769.6415026283,203,1,POINT (13.28333333 50.28333333)
1518,449195.3523622616,203,1,POINT (13.31666667 50.28333333)
1519,581937.4175145982,203,1,POINT (13.35 50.28333333)
1520,1017988.9322641775,203,1,POINT (13.38333333 50.28333333)
1521,2485502.5040339967,203,1,POINT (13.41666667 50.28333333)
1522,2629859.3440399505,203,1,POINT (13.45 50.28333333)
1523,7982531.625083921,203,1,POINT (13.48333333 50.28333333)
1524,29197361.771027736,203,1,POINT (13.51666667 50.28333333)
1525,18093057.610264014,203,1,POINT (13.55 50.28333333)
1526,4113931.5852771946,203,1,POINT (13.58333333 50.28333333)
1527,1087363.3460083182,203,1,POINT (13.61666667 50.28333333)
1528,476452.1782397716,203,1,POINT (13.65 50.28333333)
1529,498546.92863133736,203,1,POINT (13.68333333 50.28333333)
1530,730913.433309195,203,1,POINT (13.71666667 50.28333333)
1531,952872.3467744408,203,1,POINT (13.75 50.28333333)
1532,1635578.9512440418,203,1,POINT (13.78333333 50.28333333)
1533,1976412.3921845409,203,1,POINT (13.81666667 50.28333333)
1534,2151028.8324805642,203,1,POINT (13.85 50.28333333)
1535,899911.9728234123,203,1,POINT (13.88333333 50.28333333)
1536,698981.9027071362,203,1,POINT (13.91666667 50.28333333)
1537,819284.3631359456,203,1,POINT (13.95 50.28333333)
1538,998408.4629612401,203,1,POINT (13.98333333 50.28333333)
1539,1583120.3553609753,203,1,POINT (14.01666667 50.28333333)
1540,3857054.2426152797,203,1,POINT (14.05 50.28333333)
1541,17114296.983911246,203,1,POINT (14.08333333 50.28333333)
1542,10394732.849998131,203,1,POINT (14.11666667 50.28333333)
1543,1620202.4787543647,203,1,POINT (14.15 50.28333333)
1544,1124357.488857922,203,1,POINT (14.18333333 50.28333333)
1545,7734063.721561705,203,1,POINT (14.21666667 50.28333333)
1546,22203490.170529272,203,1,POINT (14.25 50.28333333)
1547,101838962.41189238,203,1,POINT (14.28333333 50.28333333)
1548,307622035.94717205,203,1,POINT (14.31666667 50.28333333)
1549,93719149.70984855,203,1,POINT (14.35 50.28333333)
1550,23859289.17931425,203,1,POINT (14.38333333 50.28333333)
1551,8185851.752443678,203,1,POINT (14.41666667 50.28333333)
1552,22227188.737742305,203,1,POINT (14.45 50.28333333)
1553,114651975.46010636,203,1,POINT (14.48333333 50.28333333)
1554,387215103.9506856,203,1,POINT (14.51666667 50.28333333)
1555,79755412.19365184,203,1,POINT (14.55 50.28333333)
1556,44860573.75363232,203,1,POINT (14.58333333 50.28333333)
1557,10479042.42349214,203,1,POINT (14.61666667 50.28333333)
1558,3533153.4971708395,203,1,POINT (14.65 50.28333333)
1559,1247068.1256056917,203,1,POINT (14.68333333 50.28333333)
1560,1136178.2928877424,203,1,POINT (14.71666667 50.28333333)
1561,1525766.6057142552,203,1,POINT (14.75 50.28333333)
1562,9378726.723867394,203,1,POINT (14.78333333 50.28333333)
1563,102867800.9410405,203,1,POINT (14.81666667 50.28333333)
1564,131168528.1603842,203,1,POINT (14.85 50.28333333)
1565,19844113.348840423,203,1,POINT (14.88333333 50.28333333)
1566,4941094.788923608,203,1,POINT (14.91666667 50.28333333)
1567,2019853.257103203,203,1,POINT (14.95 50.28333333)
1568,1283668.749619823,203,1,POINT (14.98333333 50.28333333)
1569,1291901.3320594782,203,1,POINT (15.01666667 50.28333333)
1570,1029119.0342833821,203,1,POINT (15.05 50.28333333)
1571,721083.5025105787,203,1,POINT (15.08333333 50.28333333)
1572,1336365.0405215742,203,1,POINT (15.11666667 50.28333333)
1573,1525870.227323827,203,1,POINT (15.15 50.28333333)
1574,1061844.2269168142,203,1,POINT (15.18333333 50.28333333)
1575,723205.4546717225,203,1,POINT (15.21666667 50.28333333)
1576,339654.715455372,203,1,POINT (15.25 50.28333333)
1577,315417.8730618065,203,1,POINT (15.28333333 50.28333333)
1578,415927.18192819395,203,1,POINT (15.31666667 50.28333333)
1579,469191.30314132635,203,1,POINT (15.35 50.28333333)
1580,603990.229868708,203,1,POINT (15.38333333 50.28333333)
1581,703001.8226941699,203,1,POINT (15.41666667 50.28333333)
1582,974970.9027965913,203,1,POINT (15.45 50.28333333)
1583,2327169.820789987,203,1,POINT (15.48333333 50.28333333)
1584,2468637.419541595,203,1,POINT (15.51666667 50.28333333)
1585,848996.7546198725,203,1,POINT (15.55 50.28333333)
1586,622332.5339307596,203,1,POINT (15.58333333 50.28333333)
1587,978341.4088605534,203,1,POINT (15.61666667 50.28333333)
1588,1355509.8661816572,203,1,POINT (15.65 50.28333333)
1589,1535782.2406031324,203,1,POINT (15.68333333 50.28333333)
1590,2460119.696940571,203,1,POINT (15.71666667 50.28333333)
1591,5276142.600300158,203,1,POINT (15.75 50.28333333)
1592,14894721.179005725,203,1,POINT (15.78333333 50.28333333)
1593,58220467.93151124,203,1,POINT (15.81666667 50.28333333)
1594,96448029.39325836,203,1,POINT (15.85 50.28333333)
1595,36809496.045524344,203,1,POINT (15.88333333 50.28333333)
1596,10205876.042175367,203,1,POINT (15.91666667 50.28333333)
1597,3871825.047165976,203,1,POINT (15.95 50.28333333)
1598,1339350.8250150157,203,1,POINT (15.98333333 50.28333333)
1599,1542953.03639028,203,1,POINT (16.01666667 50.28333333)
1600,7285710.972758978,203,1,POINT (16.05 50.28333333)
1601,22176283.641987912,203,1,POINT (16.08333333 50.28333333)
1602,37010850.81859156,203,1,POINT (16.11666667 50.28333333)
1603,88314356.27717301,203,1,POINT (16.15 50.28333333)
1604,31456952.160178296,203,1,POINT (16.18333333 50.28333333)
1605,4114532.9787371256,203,1,POINT (16.21666667 50.28333333)
1606,1559191.4369981177,203,1,POINT (16.25 50.28333333)
1607,751566.9322492594,203,1,POINT (16.28333333 50.28333333)
1608,515763.90136072075,203,1,POINT (16.31666667 50.28333333)
1609,292148.91353170027,203,1,POINT (16.35 50.28333333)
1610,246264.49632473933,203,1,POINT (16.38333333 50.28333333)
1611,159385.33943791754,203,1,POINT (16.41666667 50.28333333)
1612,63100.23753642526,203,1,POINT (16.45 50.28333333)
1613,370949.2783125808,203,1,POINT (17.01666667 50.28333333)
1614,242799.2743456836,203,1,POINT (17.05 50.28333333)
1615,475878.2723580662,203,1,POINT (17.08333333 50.28333333)
1616,682449.0066854213,203,1,POINT (17.11666667 50.28333333)
1617,1007975.2280901137,203,1,POINT (17.15 50.28333333)
1618,1922843.6325814098,203,1,POINT (17.18333333 50.28333333)
1619,3167809.946665795,203,1,POINT (17.21666667 50.28333333)
1620,2544371.7035620413,203,1,POINT (17.25 50.28333333)
1621,1317149.3762076623,203,1,POINT (17.28333333 50.28333333)
1622,1607285.602123291,203,1,POINT (17.31666667 50.28333333)
1623,493573.2757592941,203,1,POINT (17.68333333 50.28333333)
1624,579813.3759001405,203,1,POINT (17.71666667 50.28333333)
1625,2073717.9046172535,203,1,POINT (12.11666667 50.25)
1626,5190301.66666804,203,1,POINT (12.15 50.25)
1627,27766875.03760685,203,1,POINT (12.18333333 50.25)
1628,19712343.382006787,203,1,POINT (12.21666667 50.25)
1629,1400580.4802804082,203,1,POINT (12.35 50.25)
1630,1427025.331375021,203,1,POINT (12.38333333 50.25)
1631,1077727.3647347377,203,1,POINT (12.41666667 50.25)
1632,826500.866171927,203,1,POINT (12.45 50.25)
1633,654635.4602183487,203,1,POINT (12.48333333 50.25)
1634,1309079.7417236918,203,1,POINT (12.51666667 50.25)
1635,6854831.974500947,203,1,POINT (12.55 50.25)
1636,2350396.8623085245,203,1,POINT (12.58333333 50.25)
1637,1529843.197586109,203,1,POINT (12.61666667 50.25)
1638,4660642.486551959,203,1,POINT (12.65 50.25)
1639,55115685.27745654,203,1,POINT (12.68333333 50.25)
1640,603842437.5093834,203,1,POINT (12.71666667 50.25)
1641,580035322.8753055,203,1,POINT (12.75 50.25)
1642,127652282.25998726,203,1,POINT (12.78333333 50.25)
1643,662832642.2764893,203,1,POINT (12.81666667 50.25)
1644,1214304709.347126,203,1,POINT (12.85 50.25)
1645,874161750.823539,203,1,POINT (12.88333333 50.25)
1646,172947032.3487475,203,1,POINT (12.91666667 50.25)
1647,9947259.877738193,203,1,POINT (12.95 50.25)
1648,3025857.3900915016,203,1,POINT (12.98333333 50.25)
1649,403403.40291178745,203,1,POINT (13.01666667 50.25)
1650,23812.676268950006,203,1,POINT (13.05 50.25)
1651,23470.599815860318,203,1,POINT (13.08333333 50.25)
1652,23470.599815860318,203,1,POINT (13.11666667 50.25)
1653,23470.599815860318,203,1,POINT (13.15 50.25)
1654,23525.591182908516,203,1,POINT (13.18333333 50.25)
1655,90488.3943398731,203,1,POINT (13.21666667 50.25)
1656,372980.4686649187,203,1,POINT (13.25 50.25)
1657,367726.862115738,203,1,POINT (13.28333333 50.25)
1658,364576.4844784962,203,1,POINT (13.31666667 50.25)
1659,843247.0123697874,203,1,POINT (13.35 50.25)
1660,6148231.204295778,203,1,POINT (13.38333333 50.25)
1661,21652305.141916167,203,1,POINT (13.41666667 50.25)
1662,4386036.977606007,203,1,POINT (13.45 50.25)
1663,1740191.625543773,203,1,POINT (13.48333333 50.25)
1664,1501789.339600874,203,1,POINT (13.51666667 50.25)
1665,1062304.926060533,203,1,POINT (13.55 50.25)
1666,746359.6760332868,203,1,POINT (13.58333333 50.25)
1667,475728.2270996678,203,1,POINT (13.61666667 50.25)
1668,476456.4271976464,203,1,POINT (13.65 50.25)
1669,524210.90841173654,203,1,POINT (13.68333333 50.25)
1670,513042.0191889095,203,1,POINT (13.71666667 50.25)
1671,628282.7419775354,203,1,POINT (13.75 50.25)
1672,676535.6502527754,203,1,POINT (13.78333333 50.25)
1673,448736.9722807078,203,1,POINT (13.81666667 50.25)
1674,432448.62534798204,203,1,POINT (13.85 50.25)
1675,454101.7289940134,203,1,POINT (13.88333333 50.25)
1676,639928.29547803,203,1,POINT (13.91666667 50.25)
1677,849334.0923400591,203,1,POINT (13.95 50.25)
1678,1076418.0278959495,203,1,POINT (13.98333333 50.25)
1679,5611522.063240838,203,1,POINT (14.01666667 50.25)
1680,52273830.5989898,203,1,POINT (14.05 50.25)
1681,265985401.06234112,203,1,POINT (14.08333333 50.25)
1682,80274775.4459049,203,1,POINT (14.11666667 50.25)
1683,5702018.734677071,203,1,POINT (14.15 50.25)
1684,2610341.663855346,203,1,POINT (14.18333333 50.25)
1685,4330701.584975149,203,1,POINT (14.21666667 50.25)
1686,38888358.98013067,203,1,POINT (14.25 50.25)
1687,585287656.4763633,203,1,POINT (14.28333333 50.25)
1688,1725110022.7411249,203,1,POINT (14.31666667 50.25)
1689,430295526.0290119,203,1,POINT (14.35 50.25)
1690,353106909.81578135,203,1,POINT (14.38333333 50.25)
1691,117079283.07853225,203,1,POINT (14.41666667 50.25)
1692,55798794.27548454,203,1,POINT (14.45 50.25)
1693,202544841.09274852,203,1,POINT (14.48333333 50.25)
1694,769537874.4652016,203,1,POINT (14.51666667 50.25)
1695,184801465.7759858,203,1,POINT (14.55 50.25)
1696,77659849.35642143,203,1,POINT (14.58333333 50.25)
1697,14775454.209316682,203,1,POINT (14.61666667 50.25)
1698,9617162.501055514,203,1,POINT (14.65 50.25)
1699,5761326.748375301,203,1,POINT (14.68333333 50.25)
1700,3252999.114150946,203,1,POINT (14.71666667 50.25)
1701,2495205.3746546563,203,1,POINT (14.75 50.25)
1702,6386067.909200976,203,1,POINT (14.78333333 50.25)
1703,36850695.15543036,203,1,POINT (14.81666667 50.25)
1704,220892376.90241978,203,1,POINT (14.85 50.25)
1705,154028007.03375342,203,1,POINT (14.88333333 50.25)
1706,23452608.430162918,203,1,POINT (14.91666667 50.25)
1707,2297985.289248348,203,1,POINT (14.95 50.25)
1708,1807067.8248180314,203,1,POINT (14.98333333 50.25)
1709,4556648.804907129,203,1,POINT (15.01666667 50.25)
1710,4369737.803020326,203,1,POINT (15.05 50.25)
1711,3119310.695583882,203,1,POINT (15.08333333 50.25)
1712,2341029.2751193475,203,1,POINT (15.11666667 50.25)
1713,1504852.704272493,203,1,POINT (15.15 50.25)
1714,935607.6108621178,203,1,POINT (15.18333333 50.25)
1715,770356.1668834983,203,1,POINT (15.21666667 50.25)
1716,597780.8205520929,203,1,POINT (15.25 50.25)
1717,695961.0766610579,203,1,POINT (15.28333333 50.25)
1718,587651.367043287,203,1,POINT (15.31666667 50.25)
1719,558392.3863057604,203,1,POINT (15.35 50.25)
1720,1480675.1168675425,203,1,POINT (15.38333333 50.25)
1721,2197023.4511999097,203,1,POINT (15.41666667 50.25)
1722,4262001.700398546,203,1,POINT (15.45 50.25)
1723,54541055.08457724,203,1,POINT (15.48333333 50.25)
1724,18419074.37689119,203,1,POINT (15.51666667 50.25)
1725,1907360.8289207446,203,1,POINT (15.55 50.25)
1726,998495.8806083797,203,1,POINT (15.58333333 50.25)
1727,1237994.035588875,203,1,POINT (15.61666667 50.25)
1728,1408240.6795022553,203,1,POINT (15.65 50.25)
1729,1350993.0300363593,203,1,POINT (15.68333333 50.25)
1730,3415585.6545056114,203,1,POINT (15.71666667 50.25)
1731,30278177.904345706,203,1,POINT (15.75 50.25)
1732,285938068.8747679,203,1,POINT (15.78333333 50.25)
1733,891178485.7758576,203,1,POINT (15.81666667 50.25)
1734,878883953.854942,203,1,POINT (15.85 50.25)
1735,288528440.0504452,203,1,POINT (15.88333333 50.25)
1736,46626504.35256722,203,1,POINT (15.91666667 50.25)
1737,5248724.72759949,203,1,POINT (15.95 50.25)
